trade_date,ts_code,pct_change,amount
20250925,801130.SI,-1.45,1441623.0
20250926,801130.SI,-0.36,1290810.0
20250929,801130.SI,0.12,1219256.0
20250930,801130.SI,-0.21,1141519.0
20251009,801130.SI,0.3,1343766.0
20251010,801130.SI,1.3,1516657.0
20251013,801130.SI,-0.62,1429297.0
20251014,801130.SI,0.31,1593788.0
20251015,801130.SI,1.56,1478649.0
20251016,801130.SI,-0.92,1466486.0
20251017,801130.SI,-0.61,1515209.0
20251020,801130.SI,0.14,1314489.0
20251021,801130.SI,1.55,1568905.0
20251022,801130.SI,-0.48,1428452.0
20251023,801130.SI,-0.15,1264564.0
20251024,801130.SI,-0.66,1158262.0
20251027,801130.SI,0.31,1165491.0
20251028,801130.SI,0.19,1147432.0
20251029,801130.SI,-0.24,1223323.0
20251030,801130.SI,-0.65,1331255.0
20251031,801130.SI,1.43,1561753.0
20251103,801130.SI,0.43,1461872.0
20251104,801130.SI,0.07,1570702.0
20251105,801130.SI,0.38,1643224.0
20251106,801130.SI,-0.26,1391633.0
20251107,801130.SI,0.19,1346096.0
20251110,801130.SI,1.76,1524696.0
20251111,801130.SI,0.42,1692936.0
20251112,801130.SI,0.87,1847940.0
20251113,801130.SI,1.29,1749363.0
20251114,801130.SI,0.0,1914895.0
20251117,801130.SI,0.47,1705314.0
20251118,801130.SI,-0.24,2198102.0
20251119,801130.SI,-0.5,2286388.0
20251120,801130.SI,-0.78,2175747.0
20251121,801130.SI,-3.79,1860227.0
20251124,801130.SI,0.22,1492666.0
20251125,801130.SI,1.04,1612050.0
20251126,801130.SI,0.53,1690069.0
20251127,801130.SI,0.1,1742475.0
20251128,801130.SI,0.84,1528840.0
20251201,801130.SI,0.44,1574247.0
20251202,801130.SI,-0.49,1661399.0
20251203,801130.SI,-0.83,1584065.0
20251204,801130.SI,-1.43,1463553.0
20251205,801130.SI,0.71,1329483.0
20251208,801130.SI,0.35,1532339.0
20251209,801130.SI,-0.41,1627136.0
20251210,801130.SI,0.27,1666809.0
20251211,801130.SI,-2.46,1702030.0
20251212,801130.SI,-0.32,1592510.0
20251215,801130.SI,0.18,1257391.0
20251216,801130.SI,-1.12,1296941.0
20251217,801130.SI,0.5,1384822.0
20251218,801130.SI,0.76,1317629.0
20251219,801130.SI,1.87,1477058.0
20251222,801130.SI,-0.4,1400303.0
20251223,801130.SI,-0.62,1378828.0
20251224,801130.SI,0.75,1280808.0
20251225,801130.SI,0.93,1455270.0
20251226,801130.SI,-0.04,1583827.0
20251229,801130.SI,-0.3,1762824.0
20251230,801130.SI,0.16,1894363.0
20251231,801130.SI,0.56,1763453.0
20260105,801130.SI,0.45,1788822.0
20260106,801130.SI,0.98,1822232.0
20260107,801130.SI,-0.68,1780443.0
20260108,801130.SI,0.61,1650832.0
20260109,801130.SI,1.29,1790947.0
20260112,801130.SI,1.79,2154601.0
20260113,801130.SI,-0.7,2222534.0
20260114,801130.SI,-0.01,2257115.0
20260115,801130.SI,-1.41,1554930.0
20260116,801130.SI,-0.18,1417588.0
20260119,801130.SI,1.11,1450375.0
20260120,801130.SI,0.1,1500071.0
20260121,801130.SI,0.88,1484620.0
20260122,801130.SI,0.78,1583433.0
20260123,801130.SI,1.53,1907852.0
20260126,801130.SI,-0.7,2292217.0
20260127,801130.SI,-0.71,1964847.0
20260128,801130.SI,1.46,1999424.0
20260129,801130.SI,-0.4,2355755.0
20260130,801130.SI,-0.33,2457334.0
20260202,801130.SI,-2.41,1701310.0
20260203,801130.SI,1.83,1888900.0
20260204,801130.SI,0.33,1692189.0
20260205,801130.SI,0.74,1784899.0
20260206,801130.SI,0.88,2034670.0
20260209,801130.SI,0.48,1727125.0
20260210,801130.SI,-0.41,1413671.0
20260211,801130.SI,-0.37,1374587.0
20260212,801130.SI,-1.49,1303064.0
20260213,801130.SI,-1.01,1079072.0
20260224,801130.SI,1.09,1439769.0
20250120,801140.SI,1.23,1576369.0
20250121,801140.SI,-0.18,1623469.0
20250122,801140.SI,-1.58,1372539.0
20250123,801140.SI,-0.5,1358035.0
20250124,801140.SI,0.91,1342420.0
20250127,801140.SI,0.85,1367818.0
20250205,801140.SI,-0.49,1344434.0
20250206,801140.SI,1.03,1656528.0
20250207,801140.SI,1.07,2054523.0
20250210,801140.SI,1.44,1805561.0
20250211,801140.SI,0.3,2001502.0
20250212,801140.SI,0.43,1893378.0
20250213,801140.SI,-0.38,1854023.0
20250214,801140.SI,-0.48,1616339.0
20250217,801140.SI,1.39,1940367.0
20250218,801140.SI,-3.02,1869589.0
20250219,801140.SI,0.95,1498743.0
20250220,801140.SI,0.75,1802034.0
20250221,801140.SI,-0.43,2171116.0
20250224,801140.SI,0.75,1825336.0
20250225,801140.SI,-1.3,1697381.0
20250226,801140.SI,1.09,1665504.0
20250227,801140.SI,1.37,2072305.0
20250228,801140.SI,-1.69,1952474.0
20250303,801140.SI,-0.01,1752215.0
20250304,801140.SI,0.42,1682121.0
20250305,801140.SI,-0.49,1600938.0
20250306,801140.SI,1.75,1999079.0
20250307,801140.SI,-0.32,1876195.0
20250310,801140.SI,0.3,1626904.0
20250311,801140.SI,0.18,1499141.0
20250312,801140.SI,0.05,1744873.0
20250313,801140.SI,-0.99,1653244.0
20250314,801140.SI,2.24,1895834.0
20250317,801140.SI,0.6,1814293.0
20250318,801140.SI,0.09,1601720.0
20250319,801140.SI,-0.26,1458796.0
20250320,801140.SI,-0.81,1304052.0
20250321,801140.SI,-1.1,1319646.0
20250324,801140.SI,-1.26,1618843.0
20250325,801140.SI,-0.14,1344780.0
20250326,801140.SI,0.45,1263660.0
20250327,801140.SI,0.3,1507113.0
20250328,801140.SI,-1.17,1436239.0
20250331,801140.SI,-1.45,1403986.0
20250401,801140.SI,1.11,1366758.0
20250402,801140.SI,0.56,1258631.0
20250403,801140.SI,-1.16,1467457.0
20250407,801140.SI,-9.79,1660501.0
20250408,801140.SI,-0.3,1811727.0
20250409,801140.SI,1.56,1784819.0
20250410,801140.SI,2.93,1700017.0
20250411,801140.SI,0.16,1480583.0
20250414,801140.SI,1.74,1512676.0
20250415,801140.SI,0.41,1775212.0
20250416,801140.SI,-1.2,1581322.0
20250417,801140.SI,1.02,1465224.0
20250418,801140.SI,-0.59,1271519.0
20250421,801140.SI,1.78,1419204.0
20250422,801140.SI,0.35,1438129.0
20250423,801140.SI,-0.2,1527460.0
20250424,801140.SI,0.06,1543227.0
20250425,801140.SI,-0.08,1518940.0
20250428,801140.SI,-1.25,1423293.0
20250429,801140.SI,1.04,1519276.0
20250430,801140.SI,0.4,1729145.0
20250506,801140.SI,2.33,2026329.0
20250507,801140.SI,0.76,2244901.0
20250508,801140.SI,0.31,1718631.0
20250509,801140.SI,-0.39,1799809.0
20250512,801140.SI,0.79,1829181.0
20250513,801140.SI,0.21,2040139.0
20250514,801140.SI,-0.14,1857343.0
20250515,801140.SI,-0.24,1824002.0
20250516,801140.SI,0.25,1755445.0
20250519,801140.SI,0.84,1967447.0
20250520,801140.SI,1.63,2305703.0
20250521,801140.SI,-0.52,2588849.0
20250522,801140.SI,-0.61,2602848.0
20250523,801140.SI,-0.59,2508160.0
20250526,801140.SI,1.04,2440743.0
20250527,801140.SI,0.41,2522213.0
20250528,801140.SI,-0.24,2630685.0
20250529,801140.SI,0.62,2501669.0
20250530,801140.SI,-1.67,2063294.0
20250603,801140.SI,0.85,2124574.0
20250604,801140.SI,1.61,2581965.0
20250605,801140.SI,-0.1,2624609.0
20250606,801140.SI,-0.18,2257339.0
20250609,801140.SI,1.49,2417361.0
20250610,801140.SI,-0.65,2831208.0
20250611,801140.SI,0.78,2611175.0
20250612,801140.SI,0.19,2721094.0
20250613,801140.SI,-2.14,2722532.0
20250616,801140.SI,0.69,2585077.0
20250617,801140.SI,-0.67,2396240.0
20250618,801140.SI,-1.13,2279845.0
20250619,801140.SI,-1.96,2223776.0
20250620,801140.SI,0.0,1864931.0
20250623,801140.SI,0.86,1925588.0
20250624,801140.SI,2.0,2289766.0
20250625,801140.SI,0.65,2349285.0
20250626,801140.SI,-0.16,2385508.0
20250627,801140.SI,0.25,2260209.0
20250630,801140.SI,1.31,2439741.0
20250701,801140.SI,0.19,2563561.0
20250702,801140.SI,-0.26,2272801.0
20250703,801140.SI,0.52,2195326.0
20250704,801140.SI,-1.17,2198682.0
20250707,801140.SI,1.52,2176396.0
20250708,801140.SI,0.61,2491392.0
20250709,801140.SI,0.16,2550935.0
20250710,801140.SI,-0.26,2150749.0
20250711,801140.SI,-0.02,2102101.0
20250714,801140.SI,0.41,1995609.0
20250715,801140.SI,-1.18,2114182.0
20250716,801140.SI,0.94,1885145.0
20250717,801140.SI,0.32,2036725.0
20250718,801140.SI,-0.41,1956813.0
20250721,801140.SI,1.28,2150597.0
20250722,801140.SI,-0.07,2149159.0
20250723,801140.SI,-0.45,1867595.0
20250724,801140.SI,0.65,1687295.0
20250725,801140.SI,0.42,1944188.0
20250728,801140.SI,0.12,2002853.0
20250729,801140.SI,-0.63,2120687.0
20250730,801140.SI,-0.39,1836259.0
20250731,801140.SI,-1.35,1952736.0
20250801,801140.SI,0.65,1682538.0
20250804,801140.SI,0.67,1712735.0
20250805,801140.SI,0.94,1750628.0
20250806,801140.SI,0.71,1968604.0
20250807,801140.SI,0.12,1882822.0
20250808,801140.SI,0.11,1772664.0
20250811,801140.SI,1.09,1914172.0
20250812,801140.SI,0.23,1990195.0
20250813,801140.SI,0.21,2026054.0
20250814,801140.SI,-0.76,2547183.0
20250815,801140.SI,0.78,2316220.0
20250818,801140.SI,0.69,2641507.0
20250819,801140.SI,0.48,2448844.0
20250820,801140.SI,1.31,2440477.0
20250821,801140.SI,0.08,2641573.0
20250822,801140.SI,0.22,2480710.0
20250825,801140.SI,0.55,2976334.0
20250826,801140.SI,0.3,2733570.0
20250827,801140.SI,-2.16,3058236.0
20250828,801140.SI,0.37,3077454.0
20250829,801140.SI,-0.34,2644734.0
20250901,801140.SI,0.7,2688693.0
20250902,801140.SI,-1.23,2552237.0
20250903,801140.SI,-1.38,2258116.0
20250904,801140.SI,0.35,2562877.0
20250905,801140.SI,1.91,2579771.0
20250908,801140.SI,1.49,2708627.0
20250909,801140.SI,0.53,2718911.0
20250910,801140.SI,-0.02,2502240.0
20250911,801140.SI,0.49,2426394.0
20250912,801140.SI,-0.6,2341255.0
20250915,801140.SI,0.07,2501612.0
20250916,801140.SI,0.65,2448199.0
20250917,801140.SI,0.47,2392705.0
20250918,801140.SI,-1.53,3036414.0
20250919,801140.SI,-0.23,2771003.0
20250922,801140.SI,-0.88,2456327.0
20250923,801140.SI,-1.62,2495113.0
20250924,801140.SI,0.87,2074582.0
20250925,801140.SI,-0.66,2113112.0
20250926,801140.SI,-0.44,1858521.0
20250929,801140.SI,0.51,1916777.0
20250930,801140.SI,0.1,1763366.0
20251009,801140.SI,0.15,2054718.0
20251010,801140.SI,0.56,2077969.0
20251013,801140.SI,-0.49,2165325.0
20251014,801140.SI,-0.01,2430172.0
20251015,801140.SI,1.3,2088633.0
20251016,801140.SI,-1.25,1910338.0
20251017,801140.SI,-1.76,1717673.0
20251020,801140.SI,0.89,1679092.0
20251021,801140.SI,1.47,1870943.0
20251022,801140.SI,0.06,1810238.0
20251023,801140.SI,0.29,1651424.0
20251024,801140.SI,-0.1,1687730.0
20251027,801140.SI,0.37,1986753.0
20251028,801140.SI,-0.06,1915607.0
20251029,801140.SI,-0.22,1878299.0
20251030,801140.SI,-0.86,2042510.0
20251031,801140.SI,1.0,2027536.0
20251103,801140.SI,0.38,2215109.0
20251104,801140.SI,-0.09,2240590.0
20251105,801140.SI,0.93,2378575.0
20251106,801140.SI,-0.16,2015519.0
20251107,801140.SI,0.03,1834591.0
20251110,801140.SI,1.6,2109422.0
20251111,801140.SI,0.29,1936464.0
20251112,801140.SI,0.04,1880824.0
20251113,801140.SI,0.98,2196418.0
20251114,801140.SI,-0.38,2364897.0
20251117,801140.SI,-0.37,2244480.0
20251118,801140.SI,-1.05,2108615.0
20251119,801140.SI,-0.84,1799366.0
20251120,801140.SI,-0.15,1851342.0
20251121,801140.SI,-2.94,2342966.0
20251124,801140.SI,1.18,2037144.0
20251125,801140.SI,1.27,2083604.0
20251126,801140.SI,-0.27,2094198.0
20251127,801140.SI,1.09,2307733.0
20251128,801140.SI,0.84,2066654.0
20251201,801140.SI,0.84,2068536.0
20251202,801140.SI,0.55,2547118.0
20251203,801140.SI,0.25,2685560.0
20251204,801140.SI,-0.81,2548361.0
20251205,801140.SI,1.03,2633814.0
20251208,801140.SI,0.51,2698675.0
20251209,801140.SI,-0.36,2945817.0
20251210,801140.SI,0.49,3341324.0
20251211,801140.SI,-1.54,3170189.0
20251212,801140.SI,-0.13,3029589.0
20251215,801140.SI,-0.04,3033311.0
20251216,801140.SI,-1.34,2754650.0
20251217,801140.SI,0.18,2544301.0
20251218,801140.SI,0.86,2253729.0
20251219,801140.SI,2.17,3059533.0
20251222,801140.SI,-0.45,2884557.0
20251223,801140.SI,-0.52,2592101.0
20251224,801140.SI,1.69,2720192.0
20251225,801140.SI,1.59,3532603.0
20251226,801140.SI,-0.61,3472901.0
20251229,801140.SI,-0.16,2853975.0
20251230,801140.SI,-0.34,2973384.0
20251231,801140.SI,-0.08,3063523.0
20260105,801140.SI,0.81,3454305.0
20260106,801140.SI,0.71,3291445.0
20260107,801140.SI,-0.13,3050575.0
20260108,801140.SI,0.81,2950693.0
20260109,801140.SI,0.74,3384122.0
20260112,801140.SI,1.61,4017450.0
20260113,801140.SI,-1.35,3540191.0
20260114,801140.SI,0.17,3695796.0
20260115,801140.SI,-0.82,2933288.0
20260116,801140.SI,-0.7,2834908.0
20260119,801140.SI,1.42,2623794.0
20260120,801140.SI,0.53,2729949.0
20260121,801140.SI,0.54,2560014.0
20260122,801140.SI,1.13,2860316.0
20260123,801140.SI,0.77,2801968.0
20260126,801140.SI,-1.22,2782315.0
20260127,801140.SI,-0.4,2327516.0
20260128,801140.SI,-0.35,2299099.0
20260129,801140.SI,0.2,2650433.0
20260130,801140.SI,0.54,2538632.0
20260202,801140.SI,-2.52,2616710.0
20260203,801140.SI,1.4,2299521.0
20260204,801140.SI,1.39,2581956.0
20260205,801140.SI,0.08,2265287.0
20260206,801140.SI,0.66,2542983.0
20260209,801140.SI,1.29,2542582.0
20260210,801140.SI,0.4,2677615.0
20260211,801140.SI,-0.04,2594669.0
20260212,801140.SI,-0.26,2602678.0
20260213,801140.SI,-0.86,2339197.0
20260224,801140.SI,0.87,2304554.0
20250120,801150.SI,1.11,5654819.0
20250121,801150.SI,-0.34,4631129.0
20250122,801150.SI,-0.89,4034786.0
20250123,801150.SI,-0.15,4762863.0
20250124,801150.SI,0.37,4672495.0
20250127,801150.SI,-0.02,4154151.0
20250205,801150.SI,0.56,4841144.0
20250206,801150.SI,1.15,5625614.0
20250207,801150.SI,1.47,8062375.0
20250210,801150.SI,1.66,8617250.0
20250211,801150.SI,-1.05,7305723.0
20250212,801150.SI,0.2,6335519.0
20250213,801150.SI,-0.49,6519404.0
20250214,801150.SI,2.41,10085437.0
20250217,801150.SI,0.66,12072674.0
20250218,801150.SI,-2.01,9575839.0
20250219,801150.SI,0.74,8220096.0
20250220,801150.SI,1.6,10236301.0
20250221,801150.SI,0.91,10570848.0
20250224,801150.SI,-0.9,8997226.0
20250225,801150.SI,-1.12,7727238.0
20250226,801150.SI,1.18,7644547.0
20250227,801150.SI,0.35,8317606.0
20250228,801150.SI,-2.22,8337283.0
20250303,801150.SI,0.66,7901185.0
20250304,801150.SI,0.54,6519662.0
20250305,801150.SI,-0.74,6111868.0
20250306,801150.SI,1.57,7883663.0
20250307,801150.SI,-0.96,6915289.0
20250310,801150.SI,0.78,8133895.0
20250311,801150.SI,-0.13,7156052.0
20250312,801150.SI,-0.58,7246755.0
20250313,801150.SI,-0.46,7020218.0
20250314,801150.SI,2.17,9430132.0
20250317,801150.SI,0.02,7933183.0
20250318,801150.SI,0.85,8075616.0
20250319,801150.SI,0.02,7708712.0
20250320,801150.SI,-0.82,6772967.0
20250321,801150.SI,-1.49,8098469.0
20250324,801150.SI,-0.84,7221361.0
20250325,801150.SI,0.25,5768957.0
20250326,801150.SI,0.11,5475576.0
20250327,801150.SI,1.88,8044877.0
20250328,801150.SI,-0.4,8768588.0
20250331,801150.SI,-1.19,7680681.0
20250401,801150.SI,3.34,12239772.0
20250402,801150.SI,-0.54,8257928.0
20250403,801150.SI,-0.35,8488045.0
20250407,801150.SI,-9.12,13180435.0
20250408,801150.SI,1.06,11334103.0
20250409,801150.SI,0.37,10399036.0
20250410,801150.SI,2.03,9284361.0
20250411,801150.SI,0.37,7440591.0
20250414,801150.SI,1.04,7706425.0
20250415,801150.SI,-0.12,6516655.0
20250416,801150.SI,-1.04,6465119.0
20250417,801150.SI,0.04,5234065.0
20250418,801150.SI,-0.26,5314960.0
20250421,801150.SI,1.39,6122219.0
20250422,801150.SI,0.82,7638988.0
20250423,801150.SI,-0.69,7333331.0
20250424,801150.SI,0.25,7387998.0
20250425,801150.SI,-0.59,7970832.0
20250428,801150.SI,-0.74,7119058.0
20250429,801150.SI,0.45,6842878.0
20250430,801150.SI,0.78,6877508.0
20250506,801150.SI,1.07,7395210.0
20250507,801150.SI,-0.11,8027778.0
20250508,801150.SI,0.29,6875243.0
20250509,801150.SI,-0.24,6423830.0
20250512,801150.SI,-0.27,7226416.0
20250513,801150.SI,0.9,7396282.0
20250514,801150.SI,0.1,6505778.0
20250515,801150.SI,-0.13,6558279.0
20250516,801150.SI,0.67,7351801.0
20250519,801150.SI,-0.18,6592622.0
20250520,801150.SI,1.64,8622017.0
20250521,801150.SI,0.63,8636925.0
20250522,801150.SI,-0.73,8112801.0
20250523,801150.SI,0.42,10580106.0
20250526,801150.SI,-1.08,8361087.0
20250527,801150.SI,0.97,8050952.0
20250528,801150.SI,-0.4,7246963.0
20250529,801150.SI,2.37,9877851.0
20250530,801150.SI,0.37,11425649.0
20250603,801150.SI,1.78,12494129.0
20250604,801150.SI,0.55,11672702.0
20250605,801150.SI,-1.01,10610379.0
20250606,801150.SI,-0.17,9302382.0
20250609,801150.SI,2.3,13187067.0
20250610,801150.SI,0.33,14418700.0
20250611,801150.SI,-0.41,11165161.0
20250612,801150.SI,1.27,12335400.0
20250613,801150.SI,-2.04,13966961.0
20250616,801150.SI,-0.28,10476790.0
20250617,801150.SI,-1.44,12684188.0
20250618,801150.SI,-0.85,9457287.0
20250619,801150.SI,-1.86,8625712.0
20250620,801150.SI,0.01,7259313.0
20250623,801150.SI,0.89,8075248.0
20250624,801150.SI,1.1,8597091.0
20250625,801150.SI,0.41,8634070.0
20250626,801150.SI,-1.05,7933384.0
20250627,801150.SI,0.26,7464921.0
20250630,801150.SI,1.06,8751812.0
20250701,801150.SI,1.8,11566524.0
20250702,801150.SI,-0.99,10068838.0
20250703,801150.SI,1.35,10812636.0
20250704,801150.SI,0.39,12006273.0
20250707,801150.SI,-0.97,10666691.0
20250708,801150.SI,0.31,11119314.0
20250709,801150.SI,0.43,11124471.0
20250710,801150.SI,0.73,11169764.0
20250711,801150.SI,1.32,12912392.0
20250714,801150.SI,0.53,11405565.0
20250715,801150.SI,-0.13,12458087.0
20250716,801150.SI,0.95,12622488.0
20250717,801150.SI,1.77,14197283.0
20250718,801150.SI,0.82,13278894.0
20250721,801150.SI,0.19,13887185.0
20250722,801150.SI,0.08,15355413.0
20250723,801150.SI,-0.09,15314971.0
20250724,801150.SI,1.92,16527963.0
20250725,801150.SI,-0.2,16614296.0
20250728,801150.SI,1.47,15289952.0
20250729,801150.SI,2.06,19987499.0
20250730,801150.SI,-0.04,21636445.0
20250731,801150.SI,-0.55,20790098.0
20250801,801150.SI,0.0,19592246.0
20250804,801150.SI,0.53,19059944.0
20250805,801150.SI,0.12,16700726.0
20250806,801150.SI,-0.65,16050150.0
20250807,801150.SI,-0.92,15632077.0
20250808,801150.SI,0.08,14965007.0
20250811,801150.SI,1.42,15393354.0
20250812,801150.SI,-0.23,15373450.0
20250813,801150.SI,1.73,18055810.0
20250814,801150.SI,-1.03,17084762.0
20250815,801150.SI,1.16,15685712.0
20250818,801150.SI,1.07,19183168.0
20250819,801150.SI,-0.54,21170829.0
20250820,801150.SI,-0.07,17259941.0
20250821,801150.SI,0.22,15872708.0
20250822,801150.SI,0.37,15340809.0
20250825,801150.SI,2.02,20141064.0
20250826,801150.SI,-1.09,16404734.0
20250827,801150.SI,-2.73,19366103.0
20250828,801150.SI,-0.2,17868839.0
20250829,801150.SI,1.42,16507961.0
20250901,801150.SI,2.79,19157841.0
20250902,801150.SI,-1.06,18778461.0
20250903,801150.SI,-0.05,15622443.0
20250904,801150.SI,-2.59,16608740.0
20250905,801150.SI,2.42,14561304.0
20250908,801150.SI,1.44,15719680.0
20250909,801150.SI,-1.91,14247631.0
20250910,801150.SI,-0.4,11275393.0
20250911,801150.SI,0.25,15805124.0
20250912,801150.SI,0.28,14237393.0
20250915,801150.SI,0.04,12827932.0
20250916,801150.SI,0.01,11588663.0
20250917,801150.SI,-0.23,11223559.0
20250918,801150.SI,-0.5,15610829.0
20250919,801150.SI,-1.41,11135458.0
20250922,801150.SI,-0.13,9910824.0
20250923,801150.SI,-1.93,11892931.0
20250924,801150.SI,1.63,9745919.0
20250925,801150.SI,0.19,11033874.0
20250926,801150.SI,-1.93,9763518.0
20250929,801150.SI,0.17,9030965.0
20250930,801150.SI,1.4,8974818.0
20251009,801150.SI,0.16,10481906.0
20251010,801150.SI,-1.36,10228991.0
20251013,801150.SI,-1.47,9755837.0
20251014,801150.SI,-1.54,10252403.0
20251015,801150.SI,2.08,10576586.0
20251016,801150.SI,0.2,10900055.0
20251017,801150.SI,-1.72,10782403.0
20251020,801150.SI,0.44,9222178.0
20251021,801150.SI,0.96,9149228.0
20251022,801150.SI,-0.38,9334259.0
20251023,801150.SI,-0.6,9107958.0
20251024,801150.SI,0.17,8996677.0
20251027,801150.SI,0.89,11465636.0
20251028,801150.SI,-0.72,10446918.0
20251029,801150.SI,0.45,10960453.0
20251030,801150.SI,-1.7,12148647.0
20251031,801150.SI,2.42,15049833.0
20251103,801150.SI,0.03,13732535.0
20251104,801150.SI,-1.97,12008320.0
20251105,801150.SI,-0.09,10245600.0
20251106,801150.SI,-0.03,8919065.0
20251107,801150.SI,-0.35,9750194.0
20251110,801150.SI,1.25,11398601.0
20251111,801150.SI,-0.04,10257988.0
20251112,801150.SI,0.61,12692524.0
20251113,801150.SI,1.27,12806770.0
20251114,801150.SI,0.17,14237017.0
20251117,801150.SI,-1.73,12387754.0
20251118,801150.SI,-0.86,10439335.0
20251119,801150.SI,-1.28,8790639.0
20251120,801150.SI,-0.52,8542494.0
20251121,801150.SI,-2.68,10481132.0
20251124,801150.SI,1.25,8189120.0
20251125,801150.SI,0.98,9139332.0
20251126,801150.SI,0.67,11146265.0
20251127,801150.SI,-0.39,9345558.0
20251128,801150.SI,0.14,8066931.0
20251201,801150.SI,0.36,8753319.0
20251202,801150.SI,-1.23,7751720.0
20251203,801150.SI,-0.28,8547434.0
20251204,801150.SI,-0.01,7960513.0
20251205,801150.SI,0.43,7511799.0
20251208,801150.SI,0.12,8496274.0
20251209,801150.SI,-0.79,8455888.0
20251210,801150.SI,0.22,7890018.0
20251211,801150.SI,-0.76,8187528.0
20251212,801150.SI,0.17,9305730.0
20251215,801150.SI,-1.18,7582648.0
20251216,801150.SI,-1.72,7403918.0
20251217,801150.SI,1.22,7385192.0
20251218,801150.SI,0.31,7660953.0
20251219,801150.SI,1.27,8949662.0
20251222,801150.SI,-0.22,7825699.0
20251223,801150.SI,-0.45,7924080.0
20251224,801150.SI,0.24,7167492.0
20251225,801150.SI,0.59,7133699.0
20251226,801150.SI,-0.33,7768868.0
20251229,801150.SI,-1.05,7800182.0
20251230,801150.SI,-0.58,7128083.0
