日期,创业板指涨跌幅%,科创50涨跌幅%,等权平均涨跌幅%,归1净值
2025/12/24,0.7665,0.9038,1.4998673065165524
2025/12/25,0.3024,-0.2269,1.5183243136223916
2025/12/26,0.1399,-0.2395,1.5141795463613357
2025/12/29,-0.6555,0.0366,1.5131319309585947
2025/12/30,0.6297,1.0068,1.5106304666442918
2025/12/31,-1.2252,-1.1525,1.514072936670595
2026/01/05,2.8528,4.4051,1.555533295539515
2026/01/06,0.7509,1.8447,1.5727219695658927
2026/01/07,0.3134,0.9855,1.5832701843613317
2026/01/08,-0.8225,0.8165,1.6061760982554738
2026/01/09,0.7724,1.429,1.6367979901245633
2026/01/12,1.8189,2.4302,1.6909716006110929
2026/01/13,-1.9612,-2.7957,1.6622027963950083
2026/01/14,0.8203,2.1327,1.6827026936168643
2026/01/15,0.5607,-0.4641,1.6709129549832262
2026/01/16,-0.2049,1.347,1.6774030148281949
2026/01/19,-0.6965,-0.4763,1.6848717691699284
2026/01/20,-1.7866,-1.5836,1.6666628376502606
2026/01/21,0.5352,3.5333,1.6845431799050252
2026/01/22,1.0051,0.4067,1.6966679489693006
2026/01/23,0.6266,0.7829,1.7323113117077351
2026/01/26,-0.9062,-1.3459,1.7030171132404408
2026/01/27,0.7065,1.5124,1.7120253755324664
2026/01/28,-0.5695,-0.0755,1.6972476860984826
2026/01/29,-0.5732,-3.0334,1.6749239400355211
2026/01/30,1.2663,0.1169,1.6729891181477103
2026/02/02,-2.4577,-3.876,1.6293542996176376
2026/02/03,1.8621,1.3903,1.6772981802322304
2026/02/04,-0.4023,-1.1959,1.6740355836769518
2026/02/05,-1.5472,-1.4417,1.65881883458631
2026/02/06,-0.7304,-0.7061,1.6615695045660093
2026/02/09,2.9756,2.5138,1.6997895743221434
2026/02/10,-0.367,0.9145,1.708492021001592
2026/02/11,-1.0782,-1.1134,1.7017110674249973
2026/02/12,1.319,1.7786,1.7101451558858118
2026/02/13,-1.5656,-0.7199,1.7031391529213398
2026/02/24,0.9862,-0.3379,1.714784162502741
2026/02/25,1.4072,0.5405,1.7345663755930962
2026/02/26,-0.2932,0.8539,1.7472828979884996
2026/02/27,-1.0367,0.1453,1.7600658973603807
2026/03/02,-0.4877,-1.5626,1.7218409270067798
2026/03/03,-2.5706,-5.2132,1.6439341508368364
2026/03/04,-1.4055,-0.4934,1.6388260528859901
2026/03/05,1.6612,1.7223,1.6671790054969786
2026/03/06,0.3843,0.6433,1.6922947904661496
2026/03/09,-0.6416,-1.6906,1.681442154743734
2026/03/10,3.0406,2.1616,1.7242476197279164
2026/03/11,1.3123,-1.3695,1.7160962218631763
2026/03/12,-0.9555,-1.2442,1.6967885433977292
2026/03/13,-0.2184,-0.7239,1.6771725649234983
2026/03/16,1.4121,0.8263,1.6865920524281526
2026/03/17,-2.2926,-2.2263,1.6429917251579451
2026/03/18,2.0215,1.3605,1.673339195294496
2026/03/19,-1.1135,-2.4438,1.6323793490726048
2026/03/20,1.2994,-1.5479,1.5911701446145823
2026/03/23,-3.4868,-4.3138,1.5038000262343896
2026/03/24,0.5046,2.327,1.5574221365818486
2026/03/25,2.0122,1.9074,1.5869476364276178
