ts_code,trade_date,close,pct_chg
001288.SZ,20260127,39.16,2.6474
001288.SZ,20260126,38.15,10.0058
001288.SZ,20260123,34.68,-0.886
001288.SZ,20260122,34.99,9.9969
001288.SZ,20260121,31.81,1.8572
001288.SZ,20260120,31.23,0.4503
001288.SZ,20260119,31.09,-0.9873
001288.SZ,20260116,31.4,3.836
001288.SZ,20260115,30.24,0.3318
001288.SZ,20260114,30.14,0.8364
001288.SZ,20260113,29.89,-5.4114
001288.SZ,20260112,31.6,-1.527
001288.SZ,20260109,32.09,0.2813
001288.SZ,20260108,32.0,-1.9307
001288.SZ,20260107,32.63,-0.2141
001288.SZ,20260106,32.7,2.2834
001288.SZ,20260105,31.97,0.0626
001288.SZ,20251231,31.95,2.4695
001288.SZ,20251230,31.18,-1.5161
001288.SZ,20251229,31.66,-4.8106
001288.SZ,20251226,33.26,0.4227
001288.SZ,20251225,33.12,-2.1566
001288.SZ,20251224,33.85,3.9619
001288.SZ,20251223,32.56,-1.3333
001288.SZ,20251222,33.0,3.2541
001288.SZ,20251219,31.96,-0.4361
001288.SZ,20251218,32.1,-6.3047
001288.SZ,20251217,34.26,6.563
001288.SZ,20251216,32.15,-1.1985
001288.SZ,20251215,32.54,5.0694
001288.SZ,20251212,30.97,1.1761
001288.SZ,20251211,30.61,-1.9539
001288.SZ,20251210,31.22,0.7747
001288.SZ,20251209,30.98,-0.6096
001288.SZ,20251208,31.17,1.564
001288.SZ,20251205,30.69,0.5241
001288.SZ,20251204,30.53,0.7591
001288.SZ,20251203,30.3,0.8655
001288.SZ,20251202,30.04,1.2129
001288.SZ,20251201,29.68,-0.5028
001288.SZ,20251128,29.83,1.1529
001288.SZ,20251127,29.49,-2.9934
001288.SZ,20251126,30.4,-1.9987
001288.SZ,20251125,31.02,4.1639
300424.SZ,20260213,19.4,6.5934
300424.SZ,20260212,18.2,-0.1098
300424.SZ,20260211,18.22,-1.4602
300424.SZ,20260210,18.49,-0.8579
300424.SZ,20260209,18.65,0.7563
300424.SZ,20260206,18.51,-2.0116
300424.SZ,20260205,18.89,-0.9439
300424.SZ,20260204,19.07,1.8697
300424.SZ,20260203,18.72,5.2868
300424.SZ,20260202,17.78,-3.4221
300424.SZ,20260130,18.41,0.0543
300424.SZ,20260129,18.4,-4.0667
300424.SZ,20260128,19.18,0.209
300424.SZ,20260127,19.14,1.4308
300424.SZ,20260126,18.87,-5.3661
300424.SZ,20260123,19.94,0.1004
300424.SZ,20260122,19.92,4.0209
300424.SZ,20260121,19.15,-1.1868
300424.SZ,20260120,19.38,-3.0515
300424.SZ,20260119,19.99,4.6597
300424.SZ,20260116,19.1,-4.3086
300424.SZ,20260115,19.96,4.7219
300424.SZ,20260114,19.06,-1.9043
300424.SZ,20260113,19.43,-7.9583
300424.SZ,20260112,21.11,5.8145
300424.SZ,20260109,19.95,3.4751
300424.SZ,20260108,19.28,2.8267
300424.SZ,20260107,18.75,-1.0032
300424.SZ,20260106,18.94,4.2378
300424.SZ,20260105,18.17,-0.7646
300424.SZ,20251231,18.31,0.3288
300424.SZ,20251230,18.25,-1.084
300424.SZ,20251229,18.45,0.4902
300424.SZ,20251226,18.36,-2.2885
300424.SZ,20251225,18.79,5.6211
300424.SZ,20251224,17.79,5.4535
300424.SZ,20251223,16.87,-1.7472
300424.SZ,20251222,17.17,-2.0536
300424.SZ,20251219,17.53,3.6665
300424.SZ,20251218,16.91,1.0759
300424.SZ,20251217,16.73,-1.9343
300424.SZ,20251216,17.06,-1.7281
300424.SZ,20251215,17.36,-1.3076
300424.SZ,20251212,17.59,2.0302
300424.SZ,20251211,17.24,-3.1461
300424.SZ,20251210,17.8,0.9643
300424.SZ,20251209,17.63,-1.0107
300424.SZ,20251208,17.81,-0.7246
300424.SZ,20251205,17.94,1.7007
300424.SZ,20251204,17.64,3.2787
300424.SZ,20251203,17.08,-0.5242
300424.SZ,20251202,17.17,-1.2083
300424.SZ,20251201,17.38,2.1752
300424.SZ,20251128,17.01,1.0695
300424.SZ,20251127,16.83,0.8993
300424.SZ,20251126,16.68,-3.4163
300424.SZ,20251125,17.27,0.9942
000789.SZ,20260213,5.48,-1.6158
000789.SZ,20260212,5.57,-2.2807
000789.SZ,20260211,5.7,0.3521
000789.SZ,20260210,5.68,-0.1757
000789.SZ,20260209,5.69,0.708
000789.SZ,20260206,5.65,-0.1767
000789.SZ,20260205,5.66,-0.5272
000789.SZ,20260204,5.69,1.426
000789.SZ,20260203,5.61,2.9358
000789.SZ,20260202,5.45,-0.3656
000789.SZ,20260130,5.47,0.1832
000789.SZ,20260129,5.46,-0.1828
000789.SZ,20260128,5.47,0.5515
000789.SZ,20260127,5.44,-0.9107
000789.SZ,20260126,5.49,-0.7233
000789.SZ,20260123,5.53,0.1812
000789.SZ,20260122,5.52,2.4119
000789.SZ,20260121,5.39,-0.3697
000789.SZ,20260120,5.41,1.3109
000789.SZ,20260119,5.34,1.3283
000789.SZ,20260116,5.27,-0.566
000789.SZ,20260115,5.3,-0.7491
000789.SZ,20260114,5.34,-0.3731
000789.SZ,20260113,5.36,-0.1862
000789.SZ,20260112,5.37,0.3738
000789.SZ,20260109,5.35,-0.3724
000789.SZ,20260108,5.37,0.1866
000789.SZ,20260107,5.36,0.5629
000789.SZ,20260106,5.33,0.947
000789.SZ,20260105,5.28,0.956
000789.SZ,20251231,5.23,-0.759
000789.SZ,20251230,5.27,-1.4953
000789.SZ,20251229,5.35,-0.7421
000789.SZ,20251226,5.39,-0.7366
000789.SZ,20251225,5.43,1.306
000789.SZ,20251224,5.36,0.0
000789.SZ,20251223,5.36,-0.1862
000789.SZ,20251222,5.37,-0.3711
000789.SZ,20251219,5.39,1.1257
000789.SZ,20251218,5.33,0.947
000789.SZ,20251217,5.28,-0.3774
000789.SZ,20251216,5.3,-1.6698
000789.SZ,20251215,5.39,1.3158
000789.SZ,20251212,5.32,-0.1876
000789.SZ,20251211,5.33,-1.8416
000789.SZ,20251210,5.43,-0.5495
000789.SZ,20251209,5.46,-1.6216
000789.SZ,20251208,5.55,-0.7156
000789.SZ,20251205,5.59,0.5396
000789.SZ,20251204,5.56,-1.0676
000789.SZ,20251203,5.62,-0.7067
000789.SZ,20251202,5.66,0.177
000789.SZ,20251201,5.65,1.0733
000789.SZ,20251128,5.59,0.9025
000789.SZ,20251127,5.54,0.5445
000789.SZ,20251126,5.51,-0.3617
000789.SZ,20251125,5.53,0.5455
000528.SZ,20260213,11.44,-2.7211
000528.SZ,20260212,11.76,-0.7595
000528.SZ,20260211,11.85,0.2538
000528.SZ,20260210,11.82,0.3396
000528.SZ,20260209,11.78,2.6132
000528.SZ,20260206,11.48,-1.7123
000528.SZ,20260205,11.68,0.0
000528.SZ,20260204,11.68,1.1255
000528.SZ,20260203,11.55,5.8662
000528.SZ,20260202,10.91,-4.2142
000528.SZ,20260130,11.39,-0.6108
000528.SZ,20260129,11.46,-1.4617
000528.SZ,20260128,11.63,1.0426
000528.SZ,20260127,11.51,-1.9591
000528.SZ,20260126,11.74,-1.3445
000528.SZ,20260123,11.9,1.1045
000528.SZ,20260122,11.77,0.2555
000528.SZ,20260121,11.74,-0.1701
000528.SZ,20260120,11.76,1.6422
000528.SZ,20260119,11.57,0.8718
000528.SZ,20260116,11.47,-0.3475
000528.SZ,20260115,11.51,0.2613
000528.SZ,20260114,11.48,-1.6281
000528.SZ,20260113,11.67,-2.2613
000528.SZ,20260112,11.94,-0.2506
000528.SZ,20260109,11.97,1.4407
000528.SZ,20260108,11.8,-1.0897
000528.SZ,20260107,11.93,-3.2441
000528.SZ,20260106,12.33,2.6644
000528.SZ,20260105,12.01,1.1794
000528.SZ,20251231,11.87,-0.6695
000528.SZ,20251230,11.95,-1.2397
000528.SZ,20251229,12.1,-4.0444
000528.SZ,20251226,12.61,1.6935
000528.SZ,20251225,12.4,0.4049
000528.SZ,20251224,12.35,1.479
000528.SZ,20251223,12.17,-0.7341
000528.SZ,20251222,12.26,-2.5437
000528.SZ,20251219,12.58,1.1254
000528.SZ,20251218,12.44,-1.1129
000528.SZ,20251217,12.58,1.7799
000528.SZ,20251216,12.36,-3.2106
000528.SZ,20251215,12.77,-0.5452
000528.SZ,20251212,12.84,2.0668
000528.SZ,20251211,12.58,-1.7955
000528.SZ,20251210,12.81,2.7265
000528.SZ,20251209,12.47,-1.9654
000528.SZ,20251208,12.72,-0.5473
000528.SZ,20251205,12.79,1.9124
000528.SZ,20251204,12.55,1.6194
000528.SZ,20251203,12.35,0.8163
000528.SZ,20251202,12.25,1.7442
000528.SZ,20251201,12.04,0.7531
000528.SZ,20251128,11.95,0.3359
000528.SZ,20251127,11.91,-1.0797
000528.SZ,20251126,12.04,6.7376
000528.SZ,20251125,11.28,2.0814
002091.SZ,20260213,8.65,-1.7045
002091.SZ,20260212,8.8,-1.3453
002091.SZ,20260211,8.92,0.6772
002091.SZ,20260210,8.86,0.3398
002091.SZ,20260209,8.83,0.7991
002091.SZ,20260206,8.76,1.0381
002091.SZ,20260205,8.67,-1.1403
002091.SZ,20260204,8.77,1.1534
002091.SZ,20260203,8.67,1.4035
002091.SZ,20260202,8.55,-3.2805
002091.SZ,20260130,8.84,-1.6685
002091.SZ,20260129,8.99,-2.3887
002091.SZ,20260128,9.21,-0.2167
002091.SZ,20260127,9.23,-0.8593
002091.SZ,20260126,9.31,-1.5856
002091.SZ,20260123,9.46,0.2119
002091.SZ,20260122,9.44,1.0707
002091.SZ,20260121,9.34,0.5382
002091.SZ,20260120,9.29,-1.1702
002091.SZ,20260119,9.4,1.8418
002091.SZ,20260116,9.23,0.2172
002091.SZ,20260115,9.21,3.1355
002091.SZ,20260114,8.93,-0.9978
002091.SZ,20260113,9.02,-0.3315
002091.SZ,20260112,9.05,0.0
002091.SZ,20260109,9.05,0.3326
002091.SZ,20260108,9.02,-0.5513
002091.SZ,20260107,9.07,-1.6269
002091.SZ,20260106,9.22,2.2173
002091.SZ,20260105,9.02,-0.1107
002091.SZ,20251231,9.03,-0.441
002091.SZ,20251230,9.07,-0.7659
002091.SZ,20251229,9.14,-1.5086
002091.SZ,20251226,9.28,1.5317
002091.SZ,20251225,9.14,0.1095
002091.SZ,20251224,9.13,0.0
002091.SZ,20251223,9.13,1.4444
002091.SZ,20251222,9.0,0.4464
002091.SZ,20251219,8.96,1.7026
002091.SZ,20251218,8.81,0.1136
002091.SZ,20251217,8.8,2.6838
002091.SZ,20251216,8.57,-0.6952
002091.SZ,20251215,8.63,0.8178
002091.SZ,20251212,8.56,-1.2687
002091.SZ,20251211,8.67,-1.9231
002091.SZ,20251210,8.84,-0.8969
002091.SZ,20251209,8.92,-1.1086
002091.SZ,20251208,9.02,-0.4415
002091.SZ,20251205,9.06,1.0033
002091.SZ,20251204,8.97,-0.9934
002091.SZ,20251203,9.06,-0.8753
002091.SZ,20251202,9.14,-0.8677
002091.SZ,20251201,9.22,0.1086
002091.SZ,20251128,9.21,1.6556
002091.SZ,20251127,9.06,0.5549
002091.SZ,20251126,9.01,-1.6376
002091.SZ,20251125,9.16,3.2694
300645.SZ,20260213,20.05,3.1909
300645.SZ,20260212,19.43,-2.5577
300645.SZ,20260211,19.94,-1.5795
300645.SZ,20260210,20.26,-0.2462
300645.SZ,20260209,20.31,2.2659
300645.SZ,20260206,19.86,0.761
300645.SZ,20260205,19.71,-0.8551
300645.SZ,20260204,19.88,-1.1437
300645.SZ,20260203,20.11,3.6598
300645.SZ,20260202,19.4,-0.6656
300645.SZ,20260130,19.53,-0.1023
300645.SZ,20260129,19.55,-0.7614
300645.SZ,20260128,19.7,-2.86
300645.SZ,20260127,20.28,0.1976
300645.SZ,20260126,20.24,-0.3447
300645.SZ,20260123,20.31,1.4993
300645.SZ,20260122,20.01,1.3678
300645.SZ,20260121,19.74,0.8687
300645.SZ,20260120,19.57,-1.5098
300645.SZ,20260119,19.87,-0.3511
300645.SZ,20260116,19.94,-1.9666
300645.SZ,20260115,20.34,-1.7391
300645.SZ,20260114,20.7,1.3216
300645.SZ,20260113,20.43,-0.5839
300645.SZ,20260112,20.55,5.6012
300645.SZ,20260109,19.46,2.4211
300645.SZ,20260108,19.0,1.3874
300645.SZ,20260107,18.74,-1.1603
300645.SZ,20260106,18.96,0.3175
300645.SZ,20260105,18.9,0.9076
300645.SZ,20251231,18.73,1.683
300645.SZ,20251230,18.42,-0.4324
300645.SZ,20251229,18.5,1.3699
300645.SZ,20251226,18.25,-1.1376
300645.SZ,20251225,18.46,3.6496
300645.SZ,20251224,17.81,0.0562
300645.SZ,20251223,17.8,-1.6575
300645.SZ,20251222,18.1,0.6674
300645.SZ,20251219,17.98,2.7429
300645.SZ,20251218,17.5,1.6851
300645.SZ,20251217,17.21,0.0581
300645.SZ,20251216,17.2,-1.3196
300645.SZ,20251215,17.43,-0.5137
300645.SZ,20251212,17.52,-0.7365
300645.SZ,20251211,17.65,-3.2346
300645.SZ,20251210,18.24,-0.6536
300645.SZ,20251209,18.36,-1.2372
300645.SZ,20251208,18.59,2.764
300645.SZ,20251205,18.09,2.4929
300645.SZ,20251204,17.65,-2.54
300645.SZ,20251203,18.11,-2.7912
300645.SZ,20251202,18.63,-0.5339
300645.SZ,20251201,18.73,-0.847
300645.SZ,20251128,18.89,0.5857
300645.SZ,20251127,18.78,0.3741
300645.SZ,20251126,18.71,-1.7332
300645.SZ,20251125,19.04,2.2008
002982.SZ,20260213,14.28,-0.07
002982.SZ,20260212,14.29,-1.584
002982.SZ,20260211,14.52,-0.8874
002982.SZ,20260210,14.65,-0.9466
002982.SZ,20260209,14.79,1.4403
002982.SZ,20260206,14.58,0.3441
002982.SZ,20260205,14.53,-0.1375
002982.SZ,20260204,14.55,0.6224
002982.SZ,20260203,14.46,0.7666
002982.SZ,20260202,14.35,-3.106
002982.SZ,20260130,14.81,1.927
002982.SZ,20260129,14.53,1.4665
002982.SZ,20260128,14.32,2.5054
002982.SZ,20260127,13.97,-2.5122
002982.SZ,20260126,14.33,0.4909
002982.SZ,20260123,14.26,0.2813
002982.SZ,20260122,14.22,0.7082
002982.SZ,20260121,14.12,-0.5634
002982.SZ,20260120,14.2,0.5666
002982.SZ,20260119,14.12,1.8759
002982.SZ,20260116,13.86,-0.7874
002982.SZ,20260115,13.97,0.576
002982.SZ,20260114,13.89,-0.2155
002982.SZ,20260113,13.92,-1.2065
002982.SZ,20260112,14.09,0.7868
002982.SZ,20260109,13.98,1.4514
002982.SZ,20260108,13.78,0.731
002982.SZ,20260107,13.68,-0.9413
002982.SZ,20260106,13.81,0.656
002982.SZ,20260105,13.72,-0.1456
002982.SZ,20251231,13.74,-1.2221
002982.SZ,20251230,13.91,-0.3582
002982.SZ,20251229,13.96,0.4317
002982.SZ,20251226,13.9,-0.4298
002982.SZ,20251225,13.96,0.2874
002982.SZ,20251224,13.92,-0.0718
002982.SZ,20251223,13.93,-1.2057
002982.SZ,20251222,14.1,1.2204
002982.SZ,20251219,13.93,1.0885
002982.SZ,20251218,13.78,1.1747
002982.SZ,20251217,13.62,0.7396
002982.SZ,20251216,13.52,-0.7342
002982.SZ,20251215,13.62,0.5908
002982.SZ,20251212,13.54,0.4451
002982.SZ,20251211,13.48,-3.5075
002982.SZ,20251210,13.97,-0.3566
002982.SZ,20251209,14.02,-1.1283
002982.SZ,20251208,14.18,0.2829
002982.SZ,20251205,14.14,1.2169
002982.SZ,20251204,13.97,-2.9187
002982.SZ,20251203,14.39,-1.0997
002982.SZ,20251202,14.55,-0.818
002982.SZ,20251201,14.67,0.2734
002982.SZ,20251128,14.63,-0.0683
002982.SZ,20251127,14.64,0.9655
002982.SZ,20251126,14.5,-1.1588
002982.SZ,20251125,14.67,0.1365
002398.SZ,20260213,5.7,-2.8961
002398.SZ,20260212,5.87,-2.3295
002398.SZ,20260211,6.01,-0.1661
002398.SZ,20260210,6.02,-0.1658
002398.SZ,20260209,6.03,3.2534
002398.SZ,20260206,5.84,-1.0169
002398.SZ,20260205,5.9,-1.6667
002398.SZ,20260204,6.0,0.5025
002398.SZ,20260203,5.97,4.3706
002398.SZ,20260202,5.72,-2.7211
002398.SZ,20260130,5.88,-1.5075
002398.SZ,20260129,5.97,0.6745
002398.SZ,20260128,5.93,-3.7338
002398.SZ,20260127,6.16,2.1559
002398.SZ,20260126,6.03,-5.9282
002398.SZ,20260123,6.41,5.082
002398.SZ,20260122,6.1,2.8668
002398.SZ,20260121,5.93,0.8503
002398.SZ,20260120,5.88,0.8576
002398.SZ,20260119,5.83,1.9231
002398.SZ,20260116,5.72,-2.2222
002398.SZ,20260115,5.85,-2.9851
002398.SZ,20260114,6.03,1.1745
002398.SZ,20260113,5.96,-0.3344
002398.SZ,20260112,5.98,2.7491
002398.SZ,20260109,5.82,-0.3425
002398.SZ,20260108,5.84,3.3628
002398.SZ,20260107,5.65,-1.7391
002398.SZ,20260106,5.75,0.5245
002398.SZ,20260105,5.72,1.7794
002398.SZ,20251231,5.62,-2.9361
002398.SZ,20251230,5.79,-1.8644
002398.SZ,20251229,5.9,-3.2787
002398.SZ,20251226,6.1,-1.7713
002398.SZ,20251225,6.21,0.3231
002398.SZ,20251224,6.19,4.2088
002398.SZ,20251223,5.94,2.0619
002398.SZ,20251222,5.82,0.8666
002398.SZ,20251219,5.77,4.1516
002398.SZ,20251218,5.54,1.6514
002398.SZ,20251217,5.45,-3.0249
002398.SZ,20251216,5.62,-4.4218
002398.SZ,20251215,5.88,-0.1698
002398.SZ,20251212,5.89,-5.9105
002398.SZ,20251211,6.26,-4.1348
002398.SZ,20251210,6.53,-2.8274
002398.SZ,20251209,6.72,-1.1765
002398.SZ,20251208,6.8,3.1866
002398.SZ,20251205,6.59,4.6032
002398.SZ,20251204,6.3,-0.9434
002398.SZ,20251203,6.36,0.9524
002398.SZ,20251202,6.3,2.2727
002398.SZ,20251201,6.16,1.6502
002398.SZ,20251128,6.06,-1.7828
002398.SZ,20251127,6.17,-9.927
002398.SZ,20251126,6.85,9.9518
002398.SZ,20251125,6.23,10.0707
603596.SH,20260213,51.5,1.3979
603596.SH,20260212,50.79,0.0197
603596.SH,20260211,50.78,-0.0197
603596.SH,20260210,50.79,-0.2357
603596.SH,20260209,50.91,0.2758
603596.SH,20260206,50.77,1.54
603596.SH,20260205,50.0,-0.9509
603596.SH,20260204,50.48,-0.2569
603596.SH,20260203,50.61,2.0363
603596.SH,20260202,49.6,-3.9504
603596.SH,20260130,51.64,-0.635
603596.SH,20260129,51.97,-3.9727
603596.SH,20260128,54.12,-2.0452
603596.SH,20260127,55.25,0.7293
603596.SH,20260126,54.85,-4.9393
603596.SH,20260123,57.7,3.3865
603596.SH,20260122,55.81,-4.6472
603596.SH,20260121,58.53,2.7744
603596.SH,20260120,56.95,0.7965
603596.SH,20260119,56.5,-0.5282
603596.SH,20260116,56.8,0.8702
603596.SH,20260115,56.31,1.4777
603596.SH,20260114,55.49,-2.4609
603596.SH,20260113,56.89,0.7081
603596.SH,20260112,56.49,2.4483
603596.SH,20260109,55.14,0.364
603596.SH,20260108,54.94,-3.5971
603596.SH,20260107,56.99,0.4229
603596.SH,20260106,56.75,9.0298
603596.SH,20260105,52.05,1.5214
603596.SH,20251231,51.27,-2.6765
603596.SH,20251230,52.68,2.9107
603596.SH,20251229,51.19,-1.2539
603596.SH,20251226,51.84,1.5077
603596.SH,20251225,51.07,1.0487
603596.SH,20251224,50.54,-1.0959
603596.SH,20251223,51.1,-0.8537
603596.SH,20251222,51.54,3.4109
603596.SH,20251219,49.84,4.246
603596.SH,20251218,47.81,-0.3543
603596.SH,20251217,47.98,2.2156
603596.SH,20251216,46.94,1.6017
603596.SH,20251215,46.2,-0.3666
603596.SH,20251212,46.37,1.8002
603596.SH,20251211,45.55,-1.4496
603596.SH,20251210,46.22,3.702
603596.SH,20251209,44.57,-2.323
603596.SH,20251208,45.63,-0.8043
603596.SH,20251205,46.0,0.9658
603596.SH,20251204,45.56,0.022
603596.SH,20251203,45.55,-0.2191
603596.SH,20251202,45.65,-1.0191
603596.SH,20251201,46.12,2.5345
603596.SH,20251128,44.98,-0.0444
603596.SH,20251127,45.0,0.7613
603596.SH,20251126,44.66,-0.4902
603596.SH,20251125,44.88,3.5533
603628.SH,20260213,14.18,-2.1394
603628.SH,20260212,14.49,-0.7534
603628.SH,20260211,14.6,-0.4772
603628.SH,20260210,14.67,-0.8114
603628.SH,20260209,14.79,2.9944
603628.SH,20260206,14.36,1.2694
603628.SH,20260205,14.18,-3.4717
603628.SH,20260204,14.69,3.9632
603628.SH,20260203,14.13,2.9133
603628.SH,20260202,13.73,-0.7231
603628.SH,20260130,13.83,-1.2848
603628.SH,20260129,14.01,-2.3693
603628.SH,20260128,14.35,-2.6459
603628.SH,20260127,14.74,2.0069
603628.SH,20260126,14.45,-1.9009
603628.SH,20260123,14.73,5.743
603628.SH,20260122,13.93,1.1619
603628.SH,20260121,13.77,0.4376
603628.SH,20260120,13.71,-1.8611
603628.SH,20260119,13.97,2.5698
603628.SH,20260116,13.62,1.4903
603628.SH,20260115,13.42,-0.7396
603628.SH,20260114,13.52,-1.3139
603628.SH,20260113,13.7,-1.4388
603628.SH,20260112,13.9,1.534
603628.SH,20260109,13.69,-0.4364
603628.SH,20260108,13.75,1.9274
603628.SH,20260107,13.49,-0.3693
603628.SH,20260106,13.54,1.4993
603628.SH,20260105,13.34,-1.1852
603628.SH,20251231,13.5,-1.3879
603628.SH,20251230,13.69,-2.7008
603628.SH,20251229,14.07,-0.7057
603628.SH,20251226,14.17,-0.6311
603628.SH,20251225,14.26,1.567
603628.SH,20251224,14.04,2.5566
603628.SH,20251223,13.69,-0.3639
603628.SH,20251222,13.74,-1.8571
603628.SH,20251219,14.0,2.0408
603628.SH,20251218,13.72,-0.4354
603628.SH,20251217,13.78,-1.8519
603628.SH,20251216,14.04,-4.9425
603628.SH,20251215,14.77,-0.6725
603628.SH,20251212,14.87,1.1565
603628.SH,20251211,14.7,-2.5199
603628.SH,20251210,15.08,-2.1415
603628.SH,20251209,15.41,4.9728
603628.SH,20251208,14.68,5.0072
603628.SH,20251205,13.98,3.0214
603628.SH,20251204,13.57,-3.3476
603628.SH,20251203,14.04,-0.0712
603628.SH,20251202,14.05,0.6447
603628.SH,20251201,13.96,-1.4124
603628.SH,20251128,14.16,2.5344
603628.SH,20251127,13.81,1.0241
603628.SH,20251126,13.67,-1.0138
603628.SH,20251125,13.81,1.9188
605162.SH,20260213,9.17,-1.0787
605162.SH,20260212,9.27,-0.7495
605162.SH,20260211,9.34,0.1072
605162.SH,20260210,9.33,-0.4269
605162.SH,20260209,9.37,1.7372
605162.SH,20260206,9.21,0.9868
605162.SH,20260205,9.12,-1.5119
605162.SH,20260204,9.26,1.3129
605162.SH,20260203,9.14,0.5501
605162.SH,20260202,9.09,-1.3029
605162.SH,20260130,9.21,0.7659
605162.SH,20260129,9.14,-1.1892
605162.SH,20260128,9.25,-1.5957
605162.SH,20260127,9.4,-1.3641
605162.SH,20260126,9.53,0.4215
605162.SH,20260123,9.49,-0.3151
605162.SH,20260122,9.52,1.4925
605162.SH,20260121,9.38,0.7519
605162.SH,20260120,9.31,-1.2725
605162.SH,20260119,9.43,3.1729
605162.SH,20260116,9.14,-3.2804
605162.SH,20260115,9.45,-2.7778
605162.SH,20260114,9.72,-4.0474
605162.SH,20260113,10.13,-0.4912
605162.SH,20260112,10.18,9.5802
605162.SH,20260109,9.29,4.8533
605162.SH,20260108,8.86,1.7222
605162.SH,20260107,8.71,-1.5819
605162.SH,20260106,8.85,1.8412
605162.SH,20260105,8.69,1.7564
605162.SH,20251231,8.54,-0.2336
605162.SH,20251230,8.56,-0.4651
605162.SH,20251229,8.6,-0.9217
605162.SH,20251226,8.68,-0.8
605162.SH,20251225,8.75,1.0393
605162.SH,20251224,8.66,0.0
605162.SH,20251223,8.66,-0.1153
605162.SH,20251222,8.67,0.2312
605162.SH,20251219,8.65,1.6451
605162.SH,20251218,8.51,0.1176
605162.SH,20251217,8.5,0.7109
605162.SH,20251216,8.44,-2.3148
605162.SH,20251215,8.64,-0.9174
605162.SH,20251212,8.72,-0.6834
605162.SH,20251211,8.78,-2.2272
605162.SH,20251210,8.98,-1.5351
605162.SH,20251209,9.12,0.1098
605162.SH,20251208,9.11,0.9978
605162.SH,20251205,9.02,0.4454
605162.SH,20251204,8.98,-1.3187
605162.SH,20251203,9.1,-0.9793
605162.SH,20251202,9.19,-0.7559
605162.SH,20251201,9.26,1.2022
605162.SH,20251128,9.15,-1.824
605162.SH,20251127,9.32,1.5251
605162.SH,20251126,9.18,0.2183
605162.SH,20251125,9.16,2.9213
603901.SH,20260213,14.61,0.0685
603901.SH,20260212,14.6,0.6897
603901.SH,20260211,14.5,0.4851
603901.SH,20260210,14.43,-0.3453
603901.SH,20260209,14.48,0.2076
603901.SH,20260206,14.45,1.4035
603901.SH,20260205,14.25,-2.3973
603901.SH,20260204,14.6,0.3436
603901.SH,20260203,14.55,0.4141
603901.SH,20260202,14.49,-1.8293
603901.SH,20260130,14.76,0.545
603901.SH,20260129,14.68,-3.0383
603901.SH,20260128,15.14,-1.3681
603901.SH,20260127,15.35,-1.3496
603901.SH,20260126,15.56,-0.7653
603901.SH,20260123,15.68,0.9659
603901.SH,20260122,15.53,-2.6942
603901.SH,20260121,15.96,1.5267
603901.SH,20260120,15.72,0.7047
603901.SH,20260119,15.61,0.3859
603901.SH,20260116,15.55,4.7844
603901.SH,20260115,14.84,-1.4608
603901.SH,20260114,15.06,-0.9862
603901.SH,20260113,15.21,0.6618
603901.SH,20260112,15.11,0.9352
603901.SH,20260109,14.97,2.394
603901.SH,20260108,14.62,0.3432
603901.SH,20260107,14.57,1.2509
603901.SH,20260106,14.39,1.6961
603901.SH,20260105,14.15,-0.3521
603901.SH,20251231,14.2,0.141
603901.SH,20251230,14.18,-0.8392
603901.SH,20251229,14.3,2.9518
603901.SH,20251226,13.89,-3.0705
603901.SH,20251225,14.33,1.6312
603901.SH,20251224,14.1,1.7316
603901.SH,20251223,13.86,0.0722
603901.SH,20251222,13.85,1.9882
603901.SH,20251219,13.58,0.0737
603901.SH,20251218,13.57,1.1177
603901.SH,20251217,13.42,-0.1488
603901.SH,20251216,13.44,-4.0685
603901.SH,20251215,14.01,3.0147
603901.SH,20251212,13.6,-2.0878
603901.SH,20251211,13.89,-0.7148
603901.SH,20251210,13.99,1.1569
603901.SH,20251209,13.83,-0.5751
603901.SH,20251208,13.91,0.2884
603901.SH,20251205,13.87,0.6531
603901.SH,20251204,13.78,1.8477
603901.SH,20251203,13.53,-0.2212
603901.SH,20251202,13.56,0.2217
603901.SH,20251201,13.53,-2.0275
603901.SH,20251128,13.81,6.2308
603901.SH,20251127,13.0,8.0632
