date,index_name,daily_buy_amt,daily_sell_amt,daily_net_amt,cum_position,cost_price,close_price,pnl_pct,abnormal_bars
20231208,中证500,1.245,0.5967,0.6482,34.42,4.4663,4.281,-4.15,7
20231211,中证500,10.4715,1.4999,8.9716,43.83,4.4573,4.332,-2.81,10
20231212,中证500,0.0895,0.3956,-0.3061,43.57,4.4572,4.336,-2.72,3
20231213,中证500,0.6018,1.5451,-0.9433,42.17,4.4567,4.2905,-3.73,6
20231214,中证500,0.7715,1.051,-0.2795,41.76,4.456,4.2765,-4.03,7
20231215,中证500,1.6282,4.5113,-2.8831,38.55,4.454,4.243,-4.74,9
20231218,中证500,0.7393,0.0,0.7393,38.87,4.4529,4.197,-5.75,2
20231219,中证500,1.171,1.3432,-0.1722,38.62,4.4511,4.189,-5.89,5
20231220,中证500,0.062,0.645,-0.583,37.61,4.451,4.142,-6.94,2
20231221,中证500,5.675,0.2322,5.4429,43.18,4.4404,4.1525,-6.48,8
20231222,中证500,3.5024,0.8804,2.622,45.67,4.4345,4.1395,-6.65,11
20231225,中证500,2.9194,0.8546,2.0648,47.67,4.4297,4.134,-6.68,7
20231226,中证500,1.8396,1.6682,0.1713,47.43,4.4264,4.0985,-7.41,9
20231227,中证500,0.77,0.4884,0.2817,47.85,4.425,4.11,-7.12,4
20231228,中证500,4.0242,2.0921,1.9321,50.72,4.4195,4.1895,-5.2,10
20231229,中证500,1.8615,0.0052,1.8563,53.01,4.4176,4.2255,-4.35,4
20240102,中证500,0.7695,2.535,-1.7655,51.01,4.4169,4.207,-4.75,5
20240103,中证500,0.1492,0.0,0.1492,51.12,4.4167,4.2035,-4.83,2
20240104,中证500,1.2522,0.9331,0.3191,51.03,4.415,4.17,-5.55,5
20240105,中证500,0.0,0.0,0.0,50.34,4.415,4.1135,-6.83,0
20240108,中证500,0.1687,0.4106,-0.2419,48.9,4.4147,4.0155,-9.04,3
20240109,中证500,0.0,0.0,0.0,49.1,4.4147,4.0315,-8.68,0
20240110,中证500,0.0705,0.0586,0.0119,48.91,4.4146,4.0155,-9.04,2
20240111,中证500,4.079,0.0,4.079,53.61,4.407,4.0655,-7.75,3
20240112,中证500,1.2248,0.0,1.2248,54.59,4.405,4.048,-8.1,2
20240115,中证500,0.0234,0.0,0.0234,54.5,4.4049,4.0395,-8.3,1
20240116,中证500,1.8537,0.0,1.8537,56.32,4.4014,4.0365,-8.29,3
20240117,中证500,0.0144,0.0,0.0144,54.93,4.4014,3.9365,-10.56,1
20240118,中证500,1.9211,3.2288,-1.3077,53.65,4.3961,3.9405,-10.36,6
20240119,中证500,1.6935,0.232,1.4615,54.69,4.392,3.9105,-10.96,6
20240122,中证500,0.0,3.7354,-3.7354,48.45,4.392,3.728,-15.12,5
20240123,中证500,1.8375,0.0,1.8375,51.08,4.3859,3.7875,-13.64,5
20240124,中证500,1.3275,0.4278,0.8997,52.68,4.3819,3.84,-12.37,4
20240125,中证500,2.329,0.6519,1.6772,55.93,4.3763,3.953,-9.67,8
20240126,中证500,0.1619,0.0437,0.1182,55.45,4.376,3.911,-10.63,2
20240129,中证500,0.0,0.0,0.0,54.41,4.376,3.8375,-12.31,0
20240130,中证500,0.0,0.0,0.0,53.24,4.376,3.755,-14.19,0
20240131,中证500,1.0903,0.9811,0.1092,52.01,4.3719,3.6605,-16.27,4
20240201,中证500,1.0627,0.0512,1.0115,52.82,4.368,3.6475,-16.5,3
20240202,中证500,1.5745,1.9453,-0.3709,51.04,4.3608,3.5485,-18.63,8
20240205,中证500,55.8245,85.4832,-29.6587,20.64,4.1563,3.4695,-16.52,16
20240206,中证500,28.655,4.2906,24.3644,48.02,4.0966,3.7575,-8.28,14
20240207,中证500,38.9686,9.0961,29.8724,81.56,4.0767,3.9975,-1.94,17
20240208,中证500,55.657,23.7897,31.8672,113.38,4.0782,4.0205,-1.42,16
20240219,中证500,44.48,45.3063,-0.8263,111.72,4.0711,3.99,-1.99,17
20240220,中证500,2.1134,2.9645,-0.8511,110.91,4.0706,3.9915,-1.94,7
20240221,中证500,6.0929,5.6793,0.4136,111.22,4.0701,3.9885,-2.01,11
20240222,中证500,0.0,0.0,0.0,112.14,4.0701,4.0215,-1.19,0
20240223,中证500,0.2797,0.0,0.2797,112.95,4.0701,4.0405,-0.73,2
20240226,中证500,1.9017,2.3729,-0.4712,112.35,4.0701,4.0355,-0.85,4
20240227,中证500,1.7163,0.0,1.7163,116.76,4.0702,4.132,1.52,3
20240228,中证500,3.3519,2.3768,0.9751,114.72,4.0705,4.026,-1.09,4
20240229,中证500,7.769,5.4731,2.2959,120.74,4.0714,4.1565,2.09,10
20240301,中证500,0.0515,0.3118,-0.2603,121.28,4.0715,4.184,2.76,2
20240304,中证500,0.0,0.6655,-0.6655,120.57,4.0715,4.1825,2.73,2
20240305,中证500,55.679,9.8134,45.8655,165.74,4.0812,4.1605,1.94,11
20240306,中证500,2.4564,0.0,2.4564,168.06,4.0817,4.1575,1.86,2
20240307,中证500,0.0,0.0,0.0,165.9,4.0817,4.104,0.55,0
20240308,中证500,0.2293,0.0,0.2293,168.35,4.0817,4.159,1.89,1
20240311,中证500,0.1004,0.0,0.1004,171.57,4.0817,4.236,3.78,2
20240312,中证500,0.7251,0.0,0.7251,171.4,4.0819,4.214,3.24,1
20240313,中证500,0.1517,0.0,0.1517,171.29,4.0819,4.2075,3.08,1
20240314,中证500,0.0,0.2044,-0.2044,170.35,4.0819,4.1895,2.64,1
20240315,中证500,3.8675,2.1243,1.7431,174.44,4.0827,4.247,4.02,6
20240318,中证500,0.4712,0.0,0.4712,177.2,4.0829,4.3025,5.38,1
20240319,中证500,0.0,0.8163,-0.8163,174.51,4.0829,4.257,4.26,2
20240320,中证500,0.0,0.0,0.0,174.9,4.0829,4.2665,4.5,0
20240321,中证500,0.1054,0.0,0.1054,174.18,4.0829,4.2465,4.01,1
20240322,中证500,0.0,0.0,0.0,171.6,4.0829,4.1835,2.46,0
20240325,中证500,0.0,0.1884,-0.1884,168.87,4.0829,4.1215,0.94,1
20240326,中证500,1.2474,4.4267,-3.1794,164.91,4.083,4.102,0.47,7
20240327,中证500,0.664,1.052,-0.388,160.75,4.0829,4.008,-1.84,4
20240328,中证500,0.836,2.1988,-1.3629,161.43,4.0829,4.059,-0.59,5
20240329,中证500,2.0069,0.0,2.0069,165.5,4.083,4.1105,0.67,4
20240401,中证500,5.1661,0.1448,5.0213,174.06,4.0836,4.197,2.78,5
20240402,中证500,0.2218,2.0497,-1.8278,171.53,4.0836,4.18,2.36,6
20240403,中证500,0.2648,3.0863,-2.8215,168.6,4.0837,4.1775,2.3,6
20240408,中证500,0.0,2.2059,-2.2059,163.97,4.0837,4.117,0.82,1
20240409,中证500,0.0,0.0,0.0,165.34,4.0837,4.1515,1.66,0
20240410,中证500,0.0,0.0092,-0.0092,163.38,4.0837,4.1025,0.46,1
20240411,中证500,2.2951,1.0235,1.2716,165.44,4.0839,4.1225,0.94,4
20240412,中证500,0.9137,1.5155,-0.6018,163.93,4.084,4.1,0.39,6
20240415,中证500,3.1107,0.0517,3.059,169.16,4.0843,4.154,1.71,4
20240416,中证500,0.046,3.316,-3.2701,161.38,4.0843,4.042,-1.04,4
20240417,中证500,1.2744,0.3286,0.9458,166.63,4.0844,4.1495,1.59,7
20240418,中证500,4.1106,0.5283,3.5824,170.45,4.085,4.156,1.74,5
20240419,中证500,2.0425,0.0686,1.9739,171.26,4.0852,4.1275,1.04,6
20240422,中证500,0.0,0.0,0.0,169.89,4.0852,4.0945,0.23,0
20240423,中证500,0.054,0.0,0.054,168.0,4.0852,4.0475,-0.92,1
20240424,中证500,0.0,0.0,0.0,169.91,4.0852,4.0935,0.2,0
20240425,中证500,0.032,0.3645,-0.3325,169.33,4.0852,4.0875,0.06,2
20240426,中证500,21.8222,3.9491,17.8731,191.02,4.0878,4.1775,2.19,12
20240429,中证500,6.832,2.6071,4.2249,199.08,4.0893,4.26,4.17,15
20240430,中证500,0.4386,0.0,0.4386,198.16,4.0895,4.231,3.46,2
20240506,中证500,10.1908,2.3959,7.7949,208.98,4.0926,4.295,4.94,8
20240507,中证500,0.3695,0.0,0.3695,209.32,4.0928,4.2945,4.93,2
20240508,中证500,1.2701,4.6133,-3.3432,203.37,4.0931,4.241,3.61,6
20240509,中证500,1.9521,0.0,1.9521,209.04,4.0937,4.3185,5.49,4
20240510,中证500,5.3735,6.7899,-1.4165,206.89,4.0953,4.303,5.07,8
20240513,中证500,0.0,1.9809,-1.9809,203.82,4.0953,4.2805,4.52,1
20240514,中证500,0.3362,0.4532,-0.117,203.49,4.0954,4.276,4.41,2
20240515,中证500,0.0,0.85,-0.85,200.85,4.0954,4.2385,3.49,2
20240516,中证500,0.0,1.0882,-1.0882,198.93,4.0954,4.221,3.07,2
20240517,中证500,9.1493,0.2269,8.9224,208.47,4.0972,4.2335,3.33,5
20240520,中证500,1.3288,7.4881,-6.1593,203.19,4.0975,4.2515,3.76,10
20240521,中证500,0.1086,0.9809,-0.8722,200.86,4.0975,4.221,3.01,3
20240522,中证500,0.0,0.2396,-0.2396,200.31,4.0975,4.2145,2.85,1
20240523,中证500,0.3519,2.1606,-1.8086,195.05,4.0976,4.1415,1.07,7
20240524,中证500,0.0,0.0,0.0,193.14,4.0976,4.101,0.08,0
20240527,中证500,0.0,0.0,0.0,195.1,4.0976,4.1425,1.1,0
20240528,中证500,0.0,0.0,0.0,193.35,4.0976,4.1055,0.19,0
20240529,中证500,1.5225,0.177,1.3455,195.08,4.0976,4.1135,0.39,2
20240530,中证500,0.0,0.3112,-0.3112,194.43,4.0976,4.1065,0.22,1
20240531,中证500,0.4914,0.0544,0.437,194.8,4.0976,4.105,0.18,4
20240603,中证500,0.4085,3.0795,-2.6709,190.62,4.0976,4.0735,-0.59,5
20240604,中证500,1.3194,0.0,1.3194,194.52,4.0977,4.1285,0.75,2
20240605,中证500,0.0,0.0,0.0,192.4,4.0977,4.0835,-0.35,0
20240606,中证500,0.5481,0.4625,0.0856,191.09,4.0976,4.054,-1.07,5
20240607,中证500,0.3811,0.3769,0.0043,190.16,4.0976,4.034,-1.55,5
20240611,中证500,0.1582,0.0,0.1582,190.81,4.0976,4.0445,-1.3,1
20240612,中证500,0.0,0.0,0.0,191.33,4.0976,4.0555,-1.03,0
20240613,中证500,0.0,0.0,0.0,190.36,4.0976,4.035,-1.53,0
20240614,中证500,3.2767,3.5359,-0.2592,190.99,4.0973,4.054,-1.06,5
20240617,中证500,0.0,0.0433,-0.0433,190.34,4.0973,4.041,-1.37,1
20240618,中证500,1.1236,1.1595,-0.0358,191.22,4.0973,4.0605,-0.9,5
20240619,中证500,0.0,0.0,0.0,189.27,4.0973,4.019,-1.91,0
20240620,中证500,0.0,0.4904,-0.4904,185.93,4.0973,3.9585,-3.39,2
20240621,中证500,3.2675,0.1261,3.1414,189.42,4.0966,3.966,-3.19,5
20240624,中证500,15.1334,14.0668,1.0665,186.52,4.0918,3.884,-5.08,9
20240625,中证500,5.8262,7.2177,-1.3915,183.59,4.0896,3.8515,-5.82,14
20240626,中证500,5.3695,0.369,5.0005,191.09,4.0877,3.903,-4.52,6
20240627,中证500,9.1182,8.4969,0.6213,188.57,4.0842,3.8385,-6.01,9
20240628,中证500,3.3098,1.7783,1.5315,190.38,4.0831,3.8445,-5.84,11
20240701,中证500,0.5205,1.3555,-0.835,191.78,4.0829,3.8895,-4.74,6
20240702,中证500,0.0,0.0,0.0,190.03,4.0829,3.854,-5.61,0
20240703,中证500,0.0,0.0,0.0,188.38,4.0829,3.8205,-6.43,0
20240704,中证500,11.3011,1.4816,9.8195,195.46,4.0774,3.7655,-7.65,6
20240705,中证500,0.4079,0.0,0.4079,197.37,4.0772,3.7945,-6.93,1
20240708,中证500,3.1941,0.0,3.1941,197.29,4.0754,3.7315,-8.44,2
20240709,中证500,2.8664,0.1458,2.7206,203.6,4.074,3.799,-6.75,7
20240710,中证500,0.0501,0.0,0.0501,202.45,4.074,3.7765,-7.3,1
20240711,中证500,2.4178,0.9445,1.4733,207.98,4.0731,3.852,-5.43,7
20240712,中证500,0.0426,0.0,0.0426,207.1,4.0731,3.835,-5.85,1
20240715,中证500,6.0525,3.6296,2.4228,208.04,4.0707,3.8075,-6.47,6
20240716,中证500,2.491,0.6929,1.7981,210.55,4.0697,3.8205,-6.12,4
20240717,中证500,4.2754,11.1229,-6.8475,202.19,4.068,3.793,-6.76,11
20240718,中证500,5.4872,2.525,2.9622,206.19,4.0655,3.812,-6.23,6
20240719,中证500,11.8522,5.4106,6.4416,212.42,4.0609,3.808,-6.23,7
20240722,中证500,3.161,0.0,3.161,214.89,4.0597,3.7955,-6.51,1
20240723,中证500,0.0,0.2251,-0.2251,208.58,4.0597,3.688,-9.15,2
20240724,中证500,1.5717,1.8333,-0.2616,205.85,4.0587,3.6445,-10.21,4
20240725,中证500,1.9193,0.0,1.9193,207.54,4.0575,3.6405,-10.28,2
20240726,中证500,0.2765,0.1005,0.176,210.97,4.0574,3.6975,-8.87,3
20240729,中证500,0.0,0.0,0.0,209.69,4.0574,3.675,-9.42,0
20240730,中证500,1.6831,0.0,1.6831,211.17,4.0564,3.6715,-9.49,1
20240731,中证500,13.2237,0.8167,12.4069,232.74,4.051,3.8275,-5.52,14
20240801,中证500,3.0846,1.2257,1.8588,232.51,4.05,3.7935,-6.33,8
20240802,中证500,0.0119,0.0929,-0.0811,229.33,4.05,3.743,-7.58,2
20240805,中证500,1.687,4.0202,-2.3331,222.67,4.0491,3.672,-9.31,13
20240806,中证500,0.1045,0.6447,-0.5402,224.38,4.0491,3.709,-8.4,4
20240807,中证500,0.2842,0.0231,0.2612,224.76,4.049,3.711,-8.35,2
20240808,中证500,0.6455,0.6386,0.0069,225.25,4.0487,3.719,-8.14,2
20240809,中证500,0.0,1.2024,-1.2024,222.15,4.0487,3.6875,-8.92,2
20240812,中证500,0.3084,0.1906,0.1178,222.29,4.0485,3.688,-8.9,3
20240813,中证500,0.2167,0.036,0.1806,222.96,4.0484,3.696,-8.7,3
20240814,中证500,0.0,0.5596,-0.5596,219.29,4.0484,3.6445,-9.98,3
20240815,中证500,13.6743,0.0,13.6743,234.58,4.0412,3.672,-9.14,4
20240816,中证500,7.0213,18.1044,-11.0831,222.15,4.0374,3.651,-9.57,8
20240819,中证500,2.9947,0.9442,2.0505,224.65,4.0359,3.6585,-9.35,4
20240820,中证500,0.7689,3.0452,-2.2762,218.52,4.0354,3.5955,-10.9,8
20240821,中证500,0.292,0.0,0.292,218.35,4.0352,3.588,-11.08,1
20240822,中证500,5.6304,3.3228,2.3076,218.15,4.0313,3.547,-12.01,4
20240823,中证500,0.3059,0.0,0.3059,218.42,4.0311,3.5465,-12.02,2
20240826,中证500,0.0,0.0,0.0,218.61,4.0311,3.5495,-11.95,0
20240827,中证500,2.635,0.0,2.635,218.99,4.0291,3.513,-12.81,2
20240828,中证500,2.5888,0.0787,2.5101,221.61,4.0273,3.515,-12.72,2
20240829,中证500,6.216,1.1572,5.0588,229.81,4.0231,3.5645,-11.4,10
20240830,中证500,11.358,6.9598,4.3983,238.17,4.017,3.626,-9.73,15
20240902,中证500,2.6175,3.8878,-1.2703,232.15,4.0154,3.5535,-11.5,9
20240903,中证500,1.2138,0.6518,0.562,235.13,4.0147,3.5905,-10.57,6
20240904,中证500,0.0,0.6583,-0.6583,233.89,4.0147,3.5815,-10.79,1
20240905,中证500,0.0,0.2675,-0.2675,234.63,4.0147,3.597,-10.4,2
20240906,中证500,0.0226,1.5235,-1.501,230.04,4.0147,3.5495,-11.59,3
20240909,中证500,0.0,0.0,0.0,228.32,4.0147,3.523,-12.25,0
20240910,中证500,1.419,0.7422,0.6768,228.94,4.0137,3.522,-12.25,7
20240911,中证500,0.0251,0.2085,-0.1834,229.34,4.0137,3.531,-12.03,2
20240912,中证500,0.7082,0.274,0.4342,228.89,4.0132,3.5175,-12.35,4
20240913,中证500,0.0,0.0684,-0.0684,226.38,4.0132,3.48,-13.29,1
20240918,中证500,0.7035,0.4023,0.3012,227.4,4.0127,3.491,-13.0,3
20240919,中证500,3.7238,3.9646,-0.2408,230.4,4.0102,3.5405,-11.71,8
20240920,中证500,1.1442,1.2369,-0.0927,228.68,4.0094,3.5155,-12.32,7
20240923,中证500,1.3433,0.4784,0.8649,229.48,4.0085,3.5145,-12.32,4
20240924,中证500,21.6785,9.5278,12.1507,252.41,3.9977,3.6785,-7.98,13
20240925,中证500,11.3873,8.7836,2.6037,256.7,3.994,3.7035,-7.27,16
20240926,中证500,36.5981,7.2206,29.3775,299.73,3.9864,3.8925,-2.35,15
20240927,中证500,9.1086,9.2366,-0.1281,322.41,3.987,4.1915,5.13,11
20240930,中证500,47.1976,50.8251,-3.6275,347.65,4.0092,4.587,14.41,17
20241008,中证500,63.2687,82.4508,-19.1822,345.47,4.0523,4.807,18.62,17
20241009,中证500,18.4478,47.4272,-28.9794,295.55,4.0611,4.5085,11.02,17
20241010,中证500,13.229,10.7918,2.4372,294.52,4.0663,4.4565,9.6,17
20241011,中证500,7.8544,15.4707,-7.6163,275.11,4.0679,4.2765,5.13,16
20241014,中证500,15.8317,2.7137,13.118,295.06,4.0713,4.3795,7.57,16
20241015,中证500,2.8201,11.9893,-9.1692,278.86,4.0721,4.274,4.96,14
20241016,中证500,2.4485,1.4872,0.9613,279.4,4.0726,4.268,4.8,5
20241017,中证500,0.4665,7.3244,-6.8579,270.34,4.0727,4.234,3.96,6
20241018,中证500,24.2843,7.2947,16.9896,298.59,4.0798,4.412,8.14,12
20241021,中证500,0.7544,1.7467,-0.9923,300.61,4.08,4.4565,9.23,5
20241022,中证500,0.0,0.4074,-0.4074,303.0,4.08,4.498,10.24,1
20241023,中证500,0.2394,0.0755,0.1639,304.37,4.0801,4.516,10.68,2
20241024,中证500,0.0,0.0,0.0,301.71,4.0801,4.4765,9.71,0
20241025,中证500,0.0,0.0,0.0,306.36,4.0801,4.5455,11.41,0
20241028,中证500,3.3921,0.0,3.3921,313.26,4.0815,4.5975,12.64,1
20241029,中证500,0.0,3.781,-3.781,306.42,4.0815,4.5525,11.54,2
20241030,中证500,9.3057,0.8268,8.4789,316.04,4.0851,4.569,11.85,6
20241031,中证500,2.4548,0.6099,1.8448,321.18,4.0861,4.6165,12.98,3
20241101,中证500,0.1317,0.0,0.1317,318.39,4.0861,4.5745,11.95,1
20241104,中证500,0.0,0.0,0.0,323.09,4.0861,4.642,13.6,0
20241105,中证500,4.8677,3.3004,1.5673,334.96,4.0885,4.7895,17.14,5
20241106,中证500,0.0731,0.8905,-0.8174,333.97,4.0886,4.787,17.08,4
20241107,中证500,0.0167,0.0,0.0167,340.55,4.0886,4.881,19.38,1
20241108,中证500,1.8229,2.7227,-0.8998,338.67,4.0897,4.867,19.01,5
20241111,中证500,4.5671,0.0,4.5671,349.04,4.0924,4.9495,20.94,2
20241112,中证500,1.9532,0.9437,1.0096,346.46,4.0936,4.899,19.67,5
20241113,中证500,0.0,0.0,0.0,345.72,4.0936,4.8885,19.42,0
20241114,中证500,2.2872,9.3693,-7.0821,329.48,4.0949,4.759,16.22,5
20241115,中证500,0.3686,14.2812,-13.9126,306.94,4.095,4.633,13.14,7
20241118,中证500,6.8468,0.9055,5.9413,308.22,4.0979,4.564,11.37,5
20241119,中证500,12.3115,3.1229,9.1886,322.23,4.1028,4.6345,12.96,5
20241120,中证500,0.8628,0.0,0.8628,326.51,4.1032,4.6835,14.14,2
20241121,中证500,1.3576,0.0,1.3576,327.42,4.1038,4.677,13.97,1
20241122,中证500,0.0,0.1467,-0.1467,314.64,4.1038,4.4965,9.57,1
20241125,中证500,0.0,0.0224,-0.0224,313.6,4.1038,4.482,9.22,1
20241126,中证500,0.0,0.0,0.0,311.47,4.1038,4.4515,8.47,0
20241127,中证500,1.1996,0.0,1.1996,318.52,4.1041,4.535,10.5,3
20241128,中证500,0.0,0.0,0.0,316.59,4.1041,4.5075,9.83,0
20241129,中证500,9.2824,0.5344,8.748,330.05,4.1075,4.5745,11.37,6
20241202,中证500,0.3508,0.0,0.3508,335.38,4.1076,4.6435,13.05,2
20241203,中证500,0.0768,0.062,0.0148,334.89,4.1077,4.6365,12.87,2
20241204,中证500,0.4411,0.1947,0.2465,332.57,4.1078,4.601,12.01,2
20241205,中证500,0.0,0.0,0.0,333.55,4.1078,4.6145,12.33,0
20241206,中证500,13.3431,0.7262,12.6169,350.5,4.1135,4.6745,13.64,5
20241209,中证500,1.804,3.3817,-1.5777,347.09,4.1142,4.65,13.02,6
20241210,中证500,2.6543,12.322,-9.6678,340.41,4.1155,4.6875,13.9,6
20241211,中证500,8.1329,3.0362,5.0967,348.16,4.1191,4.724,14.68,10
20241212,中证500,4.212,3.9466,0.2654,351.6,4.1211,4.767,15.67,7
20241213,中证500,7.7208,18.1894,-10.4686,335.82,4.1244,4.6945,13.82,10
20241216,中证500,2.1871,3.0424,-0.8552,329.74,4.1252,4.6215,12.03,5
20241217,中证500,2.2598,5.0324,-2.7727,323.51,4.1259,4.573,10.84,6
20241218,中证500,0.1028,0.0549,0.0479,325.68,4.126,4.603,11.56,3
20241219,中证500,1.1916,0.1245,1.0671,327.74,4.1264,4.617,11.89,6
20241220,中证500,0.6602,1.8288,-1.1686,327.18,4.1267,4.6255,12.09,6
20241223,中证500,0.9914,5.6611,-4.6697,317.37,4.127,4.5525,10.31,5
20241224,中证500,8.2491,0.0,8.2491,329.38,4.1297,4.6055,11.52,4
20241225,中证500,1.4918,3.8502,-2.3584,324.29,4.1302,4.567,10.58,7
20241226,中证500,0.0,0.0,0.0,326.67,4.1302,4.6005,11.39,0
20241227,中证500,0.4132,1.3002,-0.887,326.61,4.1304,4.612,11.66,2
20241230,中证500,0.0,0.0,0.0,326.47,4.1304,4.61,11.61,0
20241231,中证500,5.5745,11.2432,-5.6688,311.29,4.132,4.475,8.3,15
20250102,中证500,0.9658,2.9653,-1.9995,299.98,4.1321,4.341,5.05,6
20250103,中证500,1.0996,1.5248,-0.4251,293.34,4.1323,4.251,2.87,5
20250106,中证500,0.0,0.3354,-0.3354,292.39,4.1323,4.242,2.66,2
20250107,中证500,3.2104,0.0,3.2104,298.67,4.1326,4.2865,3.72,2
20250108,中证500,1.312,3.1705,-1.8584,295.56,4.1327,4.269,3.3,6
20250109,中证500,0.0885,0.0,0.0885,295.41,4.1328,4.2655,3.21,2
20250110,中证500,0.0,0.0,0.0,291.11,4.1328,4.2035,1.71,0
20250113,中证500,0.0804,0.0,0.0804,291.61,4.1328,4.2095,1.86,1
20250114,中证500,3.3371,1.1637,2.1733,303.78,4.1332,4.3535,5.33,9
20250115,中证500,2.1529,0.2068,1.9461,303.36,4.1336,4.3195,4.5,6
20250116,中证500,6.049,0.6678,5.3812,306.46,4.1344,4.2875,3.7,6
20250117,中证500,0.7803,0.1349,0.6454,309.54,4.1345,4.3215,4.52,3
20250120,中证500,1.2078,0.1809,1.0269,312.07,4.1347,4.3425,5.03,2
20250121,中证500,0.619,1.145,-0.526,312.62,4.1348,4.3575,5.39,4
20250122,中证500,1.6837,0.7987,0.885,312.36,4.135,4.3415,4.99,3
20250123,中证500,3.7269,3.0516,0.6752,311.63,4.1358,4.322,4.5,3
20250124,中证500,4.7724,0.1892,4.5832,320.2,4.1366,4.377,5.81,8
20250127,中证500,1.5104,2.0293,-0.5189,315.66,4.1368,4.322,4.48,7
20250205,中证500,0.0303,0.0,0.0303,317.11,4.1368,4.3415,4.95,1
20250206,中证500,8.4304,0.1552,8.2752,332.86,4.1386,4.443,7.36,4
20250207,中证500,6.2653,1.2535,5.0118,343.3,4.1403,4.5155,9.06,9
20250210,中证500,0.14,4.5839,-4.4439,341.82,4.1403,4.5545,10.0,2
20250211,中证500,0.0,0.0,0.0,340.39,4.1403,4.5355,9.54,0
20250212,中证500,0.2762,0.0,0.2762,345.14,4.1404,4.595,10.98,1
20250213,中证500,0.0389,0.0,0.0389,343.6,4.1404,4.574,10.47,1
20250214,中证500,1.9097,0.0541,1.8556,348.01,4.1411,4.608,11.28,4
20250217,中证500,0.7857,2.2283,-1.4426,346.07,4.1413,4.6015,11.11,4
20250218,中证500,0.0,1.5625,-1.5625,338.77,4.1413,4.525,9.27,2
20250219,中证500,0.0,0.9916,-0.9916,343.05,4.1413,4.5955,10.97,2
20250220,中证500,2.0407,0.2741,1.7666,345.75,4.142,4.608,11.25,4
20250221,中证500,2.1169,1.0319,1.0849,352.66,4.1427,4.6855,13.1,3
20250224,中证500,3.4674,1.9093,1.5581,353.39,4.144,4.6745,12.8,2
20250225,中证500,0.0,2.7977,-2.7977,346.93,4.144,4.626,11.63,1
20250226,中证500,4.0133,2.414,1.5993,352.49,4.1455,4.679,12.87,7
20250227,中证500,2.7252,0.0691,2.6561,354.27,4.1464,4.667,12.56,5
20250228,中证500,1.1009,0.0996,1.0013,345.94,4.1467,4.544,9.58,3
20250303,中证500,0.0105,0.5638,-0.5534,345.88,4.1467,4.5505,9.74,2
20250304,中证500,0.0,0.0,0.0,348.92,4.1467,4.5905,10.7,0
20250305,中证500,0.0,2.2924,-2.2924,347.45,4.1467,4.6015,10.97,2
20250306,中证500,3.9564,0.0826,3.8739,357.0,4.1481,4.6765,12.74,4
20250307,中证500,2.1716,0.55,1.6216,356.93,4.1489,4.6545,12.19,5
20250310,中证500,1.4003,3.5582,-2.1579,354.43,4.1494,4.65,12.07,4
20250311,中证500,0.0105,0.0615,-0.0509,356.17,4.1494,4.6735,12.63,2
20250312,中证500,0.9265,0.0,0.9265,357.28,4.1497,4.676,12.68,2
20250313,中证500,0.0,0.0585,-0.0585,354.2,4.1497,4.6365,11.73,1
20250314,中证500,7.2256,2.6638,4.5618,365.12,4.1524,4.7195,13.66,13
20250317,中证500,0.0537,6.7446,-6.6909,358.62,4.1525,4.722,13.72,6
20250318,中证500,0.0,0.0,0.0,360.22,4.1525,4.743,14.22,0
20250319,中证500,0.0,0.0,0.0,358.81,4.1525,4.7245,13.78,0
20250320,中证500,0.0,0.5961,-0.5961,355.71,4.1525,4.6915,12.98,2
20250321,中证500,0.0063,1.3743,-1.3681,349.01,4.1525,4.621,11.28,5
20250324,中证500,0.016,1.2625,-1.2464,347.26,4.1525,4.6145,11.13,4
20250325,中证500,0.0065,0.0,0.0065,346.18,4.1525,4.6,10.78,1
20250326,中证500,1.2784,0.0,1.2784,347.41,4.1529,4.5995,10.75,3
20250327,中证500,1.3926,1.7687,-0.3761,347.87,4.1533,4.6105,11.01,2
20250328,中证500,0.185,1.2939,-1.1089,344.13,4.1534,4.5755,10.16,2
20250331,中证500,0.2876,0.4979,-0.2104,340.68,4.1534,4.5325,9.13,3
20250401,中证500,0.2608,0.0,0.2608,342.82,4.1535,4.5575,9.73,1
20250402,中证500,0.5822,0.1974,0.3848,343.62,4.1537,4.563,9.85,2
20250403,中证500,0.0,2.891,-2.891,337.75,4.1537,4.5235,8.9,4
20250407,中证500,0.5806,10.239,-9.6585,295.59,4.1537,4.084,-1.68,8
20250408,中证500,87.6432,54.4963,33.1468,331.09,4.1499,4.1155,-0.83,17
20250409,中证500,0.754,3.2301,-2.4761,335.45,4.1499,4.2015,1.24,6
20250410,中证500,0.7054,0.176,0.5294,342.69,4.15,4.2855,3.27,3
20250411,中证500,0.3436,0.997,-0.6534,344.31,4.15,4.314,3.95,5
20250414,中证500,0.2015,0.0,0.2015,347.35,4.15,4.3495,4.81,1
20250415,中证500,9.336,0.0,9.336,355.25,4.1512,4.3315,4.34,1
20250416,中证500,21.5161,2.3869,19.1291,371.24,4.1532,4.293,3.37,7
20250417,中证500,0.0,0.0,0.0,371.5,4.1532,4.296,3.44,0
20250418,中证500,4.0112,0.8061,3.2051,374.75,4.1536,4.2965,3.44,4
20250421,中证500,1.8321,0.0061,1.826,382.2,4.1538,4.361,4.99,4
