trade_date,heavy_nav,light_nav,relative_strength,heavy_ret,light_ret,rs_ma20,rs_ma60
2026-03-05,127.11704598511233,113.10852128329772,112.38503036100002,0.376,1.4925,103.1404308279796,100.32089356805263
2026-03-06,127.33314496328703,114.42906326928022,111.27692679231349,0.17,1.1675000000000002,103.60996997162609,100.51526113640446
2026-03-09,127.79663761095341,114.10294043896276,112.0011781636038,0.364,-0.28500000000000003,104.19427708015539,100.69490245926542
2026-03-10,127.6202782510503,116.31653748347865,109.71808567563077,-0.13799999999999998,1.94,104.75744577034729,100.84358254239207
2026-03-11,128.9117954669509,115.47324258672344,111.63780680198249,1.012,-0.725,105.43512603568315,101.01697995457545
2026-03-12,130.5902270439306,114.42820974131361,114.12415464609144,1.302,-0.905,106.04494259436751,101.2571972486011
2026-03-13,129.07015680113926,112.84051833115288,114.38281098847605,-1.1640000000000001,-1.3875000000000002,106.75978586521748,101.5266513858496
2026-03-16,126.07056635708078,113.69528525751136,110.88460358891781,-2.3240000000000003,0.7575000000000001,107.28316607112497,101.73145396743026
2026-03-17,124.55267673814151,111.93585071815137,111.27147910079198,-1.2040000000000002,-1.5475,107.8754433127626,101.93004687281812
2026-03-18,124.14663501197518,113.74081631098156,109.14871111223856,-0.32599999999999996,1.6125000000000003,108.43575647488123,102.0941964695237
2026-03-19,121.64880471553423,111.63376768882063,108.97133298826797,-2.0119999999999996,-1.8524999999999998,108.88906799785373,102.22687421120243
2026-03-20,120.45907940541632,108.86245940594566,110.65254272478553,-0.9780000000000001,-2.4825,109.43744972441625,102.38735800970797
2026-03-23,116.92721919724951,103.19888995535133,113.30278770230736,-2.9320000000000004,-5.2025,110.172026375304,102.60585819355792
2026-03-24,119.92289455308305,105.82788167696391,113.31880847728173,2.5620000000000003,2.5475000000000003,110.73365924142813,102.81408636016903
2026-03-25,121.86084852906087,107.83596573178428,113.00575619840978,1.6160000000000003,1.8975,111.19834094404958,103.01381234850179
2026-03-26,120.51306754432946,105.69272591286507,114.02210180829525,-1.1059999999999999,-1.9875,111.69696288891578,103.22749860929964
2026-03-27,121.38317189199952,107.3943788000622,113.02562876031016,0.7220000000000001,1.61,112.03761328229584,103.42067777853603
2026-03-30,121.37103357481031,107.48029430310224,112.92398700782785,-0.009999999999999998,0.08,112.14907522111801,103.62061310330117
2026-03-31,118.81010476638181,106.18784376410744,111.88672879573134,-2.1100000000000003,-1.2025,112.0787785311913,103.81250611756415
2026-04-01,119.83900027365866,109.38940725359527,109.55265530952035,0.8659999999999999,3.015,111.8746558501892,103.94299166485253
2026-04-02,118.85152691140371,107.06488234945637,111.00888013258736,-0.8239999999999998,-2.125,111.80584833876856,104.10522985698354
2026-04-03,116.62900335816045,105.60879994950376,110.43492911000403,-1.8699999999999999,-1.3599999999999999,111.76374845465307,104.26717351356719
